compound_id,dataset_role,source,source_record_id,casrn,name,raw_smiles,canonical_smiles,parent_smiles,standard_inchikey,connectivity_key,murcko_scaffold,label_raw,label_binary,label_category,label_candidate,label_confidence,endpoint,species,route,reference,rdkit_mol_ok,standardization_notes,formal_charge_before,formal_charge_after,uncharging_applied,residual_charge,tautomer_standardized,clear_positive_records,clear_negative_records,uncertain_records,nonclear_disagreement,external_overlap,label_evidence_json
DEVELOPMENT:KWOLFJPFCHCOCG-UHFFFAOYSA-N,development,iris,"[""DTXSID6021828:woe:1""]",98-86-2,Acetophenone,CC(=O)C1=CC=CC=C1,CC(=O)c1ccccc1,CC(=O)c1ccccc1,KWOLFJPFCHCOCG-UHFFFAOYSA-N,KWOLFJPFCHCOCG,c1ccccc1,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID6021828:woe:1""}]"
DEVELOPMENT:LAOZSCRCYVBSJA-UHFFFAOYSA-N,development,cpdb,"[""42671""]",24448-94-0,"5,5-DIMETHYLBARBITURIC ACID",O=C1NC(=O)NC(=O)C1(C)C,CC1(C)C(=O)NC(=O)NC1=O,CC1(C)C(=O)NC(=O)NC1=O,LAOZSCRCYVBSJA-UHFFFAOYSA-N,LAOZSCRCYVBSJA,O=C1CC(=O)NC(=O)N1,"[""0""]",,uncertain,,none,carcinogenicity,r,eat,"[""2109""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""42671""}]"
DEVELOPMENT:LFULEKSKNZEWOE-UHFFFAOYSA-N,development,iris,"[""DTXSID8022111:woe:1""]",709-98-8,Propanil,CCC(=O)NC1=CC(=C(C=C1)Cl)Cl,CCC(=O)Nc1ccc(Cl)c(Cl)c1,CCC(=O)Nc1ccc(Cl)c(Cl)c1,LFULEKSKNZEWOE-UHFFFAOYSA-N,LFULEKSKNZEWOE,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8022111:woe:1""}]"
DEVELOPMENT:LHJGJYXLEPZJPM-UHFFFAOYSA-N,development,iris,"[""DTXSID4024359:woe:1""]",95-95-4,"2,4,5-Trichlorophenol",C1=C(C(=CC(=C1Cl)Cl)Cl)O,Oc1cc(Cl)c(Cl)cc1Cl,Oc1cc(Cl)c(Cl)cc1Cl,LHJGJYXLEPZJPM-UHFFFAOYSA-N,LHJGJYXLEPZJPM,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID4024359:woe:1""}]"
DEVELOPMENT:LJIRBXZDQGQUOO-KVTDHHQDSA-N,development,cpdb,"[""40193"", ""40194""]",62488-57-7,"5,6-DIHYDRO-5-AZACYTIDINE",O1[C@@H](N2CN=C(N)NC2=O)[C@H](O)[C@H](O)[C@H]1CO,NC1=NCN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)N1,NC1=NC(=O)N([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)CN1,LJIRBXZDQGQUOO-KVTDHHQDSA-N,LJIRBXZDQGQUOO,O=C1N=CNCN1C1CCCO1,"[""0""]",,uncertain,,none,carcinogenicity,r,ipj,"[""1906""]",True,已执行互变异构体规范化,[0],0,False,False,True,0,0,2,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""40193""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""40194""}]"
DEVELOPMENT:LLWADFLAOKUBDR-UHFFFAOYSA-N,development,iris,"[""DTXSID4024193:woe:1""]",94-81-5,4-(2-Methyl-4-chlorophenoxy) butyric acid (MCPB),CC1=C(C=CC(=C1)Cl)OCCCC(=O)O,Cc1cc(Cl)ccc1OCCCC(=O)O,Cc1cc(Cl)ccc1OCCCC(=O)O,LLWADFLAOKUBDR-UHFFFAOYSA-N,LLWADFLAOKUBDR,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID4024193:woe:1""}]"
DEVELOPMENT:LMCOQDVJBWVNNI-UHFFFAOYSA-N,development,iris,"[""DTXSID3023974:woe:1""]",98-57-7,p-Chlorophenyl methyl sulfone,CS(=O)(=O)C1=CC=C(C=C1)Cl,CS(=O)(=O)c1ccc(Cl)cc1,CS(=O)(=O)c1ccc(Cl)cc1,LMCOQDVJBWVNNI-UHFFFAOYSA-N,LMCOQDVJBWVNNI,c1ccccc1,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID3023974:woe:1""}]"
DEVELOPMENT:LMNZTLDVJIUSHT-UHFFFAOYSA-N,development,iris,"[""DTXSID5024261:woe:1""]",732-11-6,Phosmet,COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,COP(=S)(OC)SCN1C(=O)c2ccccc2C1=O,LMNZTLDVJIUSHT-UHFFFAOYSA-N,LMNZTLDVJIUSHT,O=C1NC(=O)c2ccccc21,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID5024261:woe:1""}]"
DEVELOPMENT:LOZWAPSEEHRYPG-UHFFFAOYSA-N,development,iris,"[""DTXSID3024077:woe:1""]",505-29-3,"1,4-Dithiane",C1CSCCS1,C1CSCCS1,C1CSCCS1,LOZWAPSEEHRYPG-UHFFFAOYSA-N,LOZWAPSEEHRYPG,C1CSCCS1,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID3024077:woe:1""}]"
DEVELOPMENT:LRHPLDYGYMQRHN-UHFFFAOYSA-N,development,iris,"[""DTXSID1021740:woe:1""]",71-36-3,n-Butanol,CCCCO,CCCCO,CCCCO,LRHPLDYGYMQRHN-UHFFFAOYSA-N,LRHPLDYGYMQRHN,,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID1021740:woe:1""}]"
DEVELOPMENT:LVQDKIWDGQRHTE-UHFFFAOYSA-N,development,iris,"[""DTXSID6023999:woe:1""]",66215-27-8,Cyromazine,C1CC1NC2=NC(=NC(=N2)N)N,Nc1nc(N)nc(NC2CC2)n1,Nc1nc(N)nc(NC2CC2)n1,LVQDKIWDGQRHTE-UHFFFAOYSA-N,LVQDKIWDGQRHTE,c1ncnc(NC2CC2)n1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID6023999:woe:1""}]"
DEVELOPMENT:LYAGTVMJGHTIDH-UHFFFAOYSA-N,development,iris,"[""DTXSID1024047:woe:1""]",693-21-0,Diethylene glycol dinitrate (DEGDN),C(CO[N+](=O)[O-])OCCO[N+](=O)[O-],O=[N+]([O-])OCCOCCO[N+](=O)[O-],O=[N+]([O-])OCCOCCO[N+](=O)[O-],LYAGTVMJGHTIDH-UHFFFAOYSA-N,LYAGTVMJGHTIDH,,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID1024047:woe:1""}]"
DEVELOPMENT:MCIPQLOKVXSHTD-UHFFFAOYSA-N,development,cpdb,"[""39865"", ""39866"", ""39867"", ""39868"", ""39869"", ""39870"", ""39871"", ""39872""]",3054-95-3,ACROLEIN DIETHYLACETAL,O(C(OCC)C=C)CC,C=CC(OCC)OCC,C=CC(OCC)OCC,MCIPQLOKVXSHTD-UHFFFAOYSA-N,MCIPQLOKVXSHTD,,"[""0""]",,uncertain,,none,carcinogenicity,r,wat,"[""1853""]",True,,[0],0,False,False,False,0,0,8,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""39865""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""39866""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""39867""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""39868""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""39869""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""39870""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""39871""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""39872""}]"
DEVELOPMENT:MDKCFLQDBWCQCV-UHFFFAOYSA-N,development,cpdb,"[""43144""]",622-78-6,BENZYL ISOTHIOCYANATE,S=C=NCc1ccccc1,S=C=NCc1ccccc1,S=C=NCc1ccccc1,MDKCFLQDBWCQCV-UHFFFAOYSA-N,MDKCFLQDBWCQCV,c1ccccc1,"[""0""]",,uncertain,,none,carcinogenicity,r,eat,"[""2114""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""43144""}]"
DEVELOPMENT:MDUDTPWNAUUTBJ-VHEBQXMUSA-N,development,cpdb,"[""32474""]",---,"N,N-DIPROPYL-4-(4'-[PYRIDYL-1'-OXIDE]AZO)ANILINE",[O-][n+]1ccc(/N=N/c2ccc(N(CCC)CCC)cc2)cc1,CCCN(CCC)c1ccc(/N=N/c2cc[n+]([O-])cc2)cc1,CCCN(CCC)c1ccc(/N=N/c2cc[n+]([O-])cc2)cc1,MDUDTPWNAUUTBJ-VHEBQXMUSA-N,MDUDTPWNAUUTBJ,c1ccc(N=Nc2cc[nH+]cc2)cc1,"[""0""]",,uncertain,,none,carcinogenicity,r,eat,"[""1176""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""32474""}]"
DEVELOPMENT:MECHNRXZTMCUDQ-RKHKHRCZSA-N,development,cpdb,"[""35523""]",50-14-6,CALCIFEROL,O[C@@H]1C/C(=C/C=C2/[C@H]3[C@@](C)([C@@H]([C@H](C)/C=C/[C@@H](C(C)C)C)CC3)CCC2)C(=C)CC1,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,MECHNRXZTMCUDQ-RKHKHRCZSA-N,MECHNRXZTMCUDQ,C=C1CCCCC1=CC=C1CCCC2CCCC12,"[""0""]",,uncertain,,none,carcinogenicity,m,eat,"[""1131""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""35523""}]"
DEVELOPMENT:MFOUDYKPLGXPGO-UHFFFAOYSA-N,development,iris,"[""DTXSID4024274:woe:1""]",1918-16-7,Propachlor,CC(C)N(C1=CC=CC=C1)C(=O)CCl,CC(C)N(C(=O)CCl)c1ccccc1,CC(C)N(C(=O)CCl)c1ccccc1,MFOUDYKPLGXPGO-UHFFFAOYSA-N,MFOUDYKPLGXPGO,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID4024274:woe:1""}]"
DEVELOPMENT:MFSWTRQUCLNFOM-UHFFFAOYSA-N,development,iris,"[""DTXSID6024123:woe:1""]",69806-40-2,Haloxyfop-methyl,CC(C(=O)OC)OC1=CC=C(C=C1)OC2=C(C=C(C=N2)C(F)(F)F)Cl,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,COC(=O)C(C)Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1,MFSWTRQUCLNFOM-UHFFFAOYSA-N,MFSWTRQUCLNFOM,c1ccc(Oc2ccccn2)cc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID6024123:woe:1""}]"
DEVELOPMENT:MGWAVDBGNNKXQV-UHFFFAOYSA-N,development,iris,"[""DTXSID9022522:woe:1""]",84-69-5,Diisobutyl phthalate (DIBP),CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,MGWAVDBGNNKXQV-UHFFFAOYSA-N,MGWAVDBGNNKXQV,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID9022522:woe:1""}]"
DEVELOPMENT:MNSCVRXKDINXEY-UHFFFAOYSA-N,development,cpdb,"[""42834""]",36322-90-4,PIROXICAM,S1(=O)(=O)N(C)C(C(=O)Nc2ncccc2)=C(O)c2c1cccc2,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O,MNSCVRXKDINXEY-UHFFFAOYSA-N,MNSCVRXKDINXEY,O=C(Nc1ccccn1)C1NS(=O)(=O)c2ccccc2C1=O,"[""0""]",,uncertain,,none,carcinogenicity,r,eat,"[""2078""]",True,已执行互变异构体规范化,[0],0,False,False,True,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""42834""}]"
DEVELOPMENT:MPDGHEJMBKOTSU-YKLVYJNSSA-N,development,cpdb,"[""42718""]",471-53-4,GLYCYRRHETINIC ACID,O[C@@H]1C(C)(C)[C@H]2[C@@](C)([C@@H]3[C@](C)([C@@]4(C)C(=CC3=O)[C@H]3[C@@](C)(CC4)CC[C@](C)(C(O)=O)C3)CC2)CC1,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,MPDGHEJMBKOTSU-YKLVYJNSSA-N,MPDGHEJMBKOTSU,O=C1C=C2C3CCCCC3CCC2C2CCC3CCCCC3C12,"[""0""]",,uncertain,,none,carcinogenicity,r,eat,"[""2078""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""42718""}]"
DEVELOPMENT:MQXVYODZCMMZEM-ZYUZMQFOSA-N,development,cpdb,"[""33338"", ""33339"", ""33340""]",576-68-1,MANNITOL NITROGEN MUSTARD,ClCCNC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CNCCCl,O[C@@H]([C@H](O)[C@H](O)CNCCCl)[C@H](O)CNCCCl,O[C@@H]([C@H](O)[C@H](O)CNCCCl)[C@H](O)CNCCCl,MQXVYODZCMMZEM-ZYUZMQFOSA-N,MQXVYODZCMMZEM,,"[""0""]",,uncertain,,none,carcinogenicity,r,ivj,"[""1017""]",True,,[0],0,False,False,False,0,0,3,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33338""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33339""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33340""}]"
DEVELOPMENT:MRMOZBOQVYRSEM-UHFFFAOYSA-N,development,iris,"[""DTXSID7023801:woe:1""]",78-00-2,Tetraethyl lead,CC[Pb](CC)(CC)CC,CC[Pb](CC)(CC)CC,CC[Pb](CC)(CC)CC,MRMOZBOQVYRSEM-UHFFFAOYSA-N,MRMOZBOQVYRSEM,,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID7023801:woe:1""}]"
DEVELOPMENT:MWBPRDONLNQCFV-UHFFFAOYSA-N,development,iris,"[""DTXSID5024344:woe:1""]",2303-17-5,Triallate,CC(C)N(C(C)C)C(=O)SCC(=C(Cl)Cl)Cl,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,MWBPRDONLNQCFV-UHFFFAOYSA-N,MWBPRDONLNQCFV,,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID5024344:woe:1""}]"
DEVELOPMENT:MWPLVEDNUUSJAV-UHFFFAOYSA-N,development,iris,"[""DTXSID0023878:woe:1""]",120-12-7,Anthracene,C1=CC=C2C=C3C=CC=CC3=CC2=C1,c1ccc2cc3ccccc3cc2c1,c1ccc2cc3ccccc3cc2c1,MWPLVEDNUUSJAV-UHFFFAOYSA-N,MWPLVEDNUUSJAV,c1ccc2cc3ccccc3cc2c1,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID0023878:woe:1""}]"
DEVELOPMENT:NBBJYMSMWIIQGU-UHFFFAOYSA-N,development,iris,"[""DTXSID2021658:woe:1""]",123-38-6,Propionaldehyde,CCC=O,CCC=O,CCC=O,NBBJYMSMWIIQGU-UHFFFAOYSA-N,NBBJYMSMWIIQGU,,"[""Inadequate information to assess carcinogenic potential""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 2005)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""Inadequate information to assess carcinogenic potential"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID2021658:woe:1""}]"
DEVELOPMENT:NBQCNZYJJMBDKY-UHFFFAOYSA-N,development,iris,"[""DTXSID8024317:woe:1""]",5902-51-2,Terbacil,CC1=C(C(=O)N(C(=O)N1)C(C)(C)C)Cl,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,NBQCNZYJJMBDKY-UHFFFAOYSA-N,NBQCNZYJJMBDKY,O=c1cc[nH]c(=O)[nH]1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8024317:woe:1""}]"
DEVELOPMENT:NBRKLOOSMBRFMH-UHFFFAOYSA-N,development,iris,"[""DTXSID2023937:woe:1""]",507-20-0,t-Butylchloride,CC(C)(C)Cl,CC(C)(C)Cl,CC(C)(C)Cl,NBRKLOOSMBRFMH-UHFFFAOYSA-N,NBRKLOOSMBRFMH,,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID2023937:woe:1""}]"
DEVELOPMENT:NDUPDOJHUQKPAG-UHFFFAOYSA-N,development,iris,"[""DTXSID2021575:woe:1""]",75-99-0,"Dalapon, sodium salt",CC(C(=O)O)(Cl)Cl,CC(Cl)(Cl)C(=O)O,CC(Cl)(Cl)C(=O)O,NDUPDOJHUQKPAG-UHFFFAOYSA-N,NDUPDOJHUQKPAG,,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID2021575:woe:1""}]"
DEVELOPMENT:NEKOXWSIMFDGMA-UHFFFAOYSA-N,development,iris,"[""DTXSID8024157:woe:1""]",33820-53-0,Isopropalin,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(C)C)[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],NEKOXWSIMFDGMA-UHFFFAOYSA-N,NEKOXWSIMFDGMA,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8024157:woe:1""}]"
