query_compound_id,query_split,nearest_compound_id,nearest_split,similarity,query_label,nearest_label,label_relation
CMP:WZHUJOMADVNYDA-UHFFFAOYSA-N,train,CMP:YNMIXGFEAKDKFG-UHFFFAOYSA-N,train,0.6470588235294118,0,0,same
CMP:WZUVPPKBWHMQCE-XJKSGUPXSA-N,train,CMP:ZBCATMYQYDCTIZ-UHFFFAOYSA-N,train,0.20454545454545456,1,1,same
CMP:WZXZCWIUJRKDJF-ROVUYSIBSA-N,train,CMP:XOFYZVNMUHMLCC-ZPOLXVRWSA-N,train,0.19767441860465115,1,0,opposite
CMP:XDZKGLWJXJTZJZ-UHFFFAOYSA-N,train,CMP:NIRHEGBBHNJANV-UHFFFAOYSA-N,train,0.5,1,0,opposite
CMP:XEMRAKSQROQPBR-UHFFFAOYSA-N,train,CMP:MVPPADPHJFYWMZ-UHFFFAOYSA-N,train,0.3888888888888889,1,0,opposite
CMP:XFNJVKMNNVCYEK-UHFFFAOYSA-N,train,CMP:PRPINYUDVPFIRX-UHFFFAOYSA-N,train,0.68965517241379315,0,0,same
CMP:XJCLWVXTCRQIDI-UHFFFAOYSA-N,train,CMP:AUZONCFQVSMFAP-UHFFFAOYSA-N,train,0.48148148148148145,1,0,opposite
CMP:XJUZRXYOEPSWMB-UHFFFAOYSA-N,train,CMP:HRYZWHHZPQKTII-UHFFFAOYSA-N,train,0.36363636363636365,1,1,same
CMP:XKABJYQDMJTNGQ-UHFFFAOYSA-N,train,CMP:SNICXCGAKADSCV-JTQLQIEISA-N,train,0.51219512195121952,1,0,opposite
CMP:XMWRWTSZNLOZFN-UHFFFAOYSA-N,train,CMP:BGPPUXMKKQMWLV-UHFFFAOYSA-N,train,0.30303030303030304,1,0,opposite
CMP:XOAAWQZATWQOTB-UHFFFAOYSA-N,train,CMP:DHMQDGOQFOQNFH-UHFFFAOYSA-N,train,0.26315789473684209,0,1,opposite
CMP:XOFYZVNMUHMLCC-ZPOLXVRWSA-N,train,CMP:UNISKOOZAQCSPC-KWVAZRHASA-N,train,0.2696629213483146,0,1,opposite
CMP:XPAQFJJCWGSXGJ-UHFFFAOYSA-N,train,CMP:PCNFLKVWBDNNOW-UHFFFAOYSA-N,train,0.40000000000000002,0,0,same
CMP:XPFVYQJUAUNWIW-UHFFFAOYSA-N,train,CMP:BEJNERDRQOWKJM-UHFFFAOYSA-N,train,0.33333333333333331,0,1,opposite
CMP:XPHPBNGAXWJHHP-UHFFFAOYSA-N,train,CMP:CZIHNRWJTSTCEX-UHFFFAOYSA-N,train,0.66666666666666663,1,1,same
CMP:XRWKADIRZXTTLH-UHFFFAOYSA-N,train,CMP:FGLBSLMDCBOPQK-UHFFFAOYSA-N,train,0.375,1,0,opposite
CMP:XSQUKJJJFZCRTK-UHFFFAOYSA-N,train,CMP:HRPVXLWXLXDGHG-UHFFFAOYSA-N,train,0.41666666666666669,0,1,opposite
CMP:XSTXAVWGXDQKEL-UHFFFAOYSA-N,train,CMP:KWISWUFGPUHDRY-UHFFFAOYSA-N,train,0.41666666666666669,0,1,opposite
CMP:XTXRWKRVRITETP-UHFFFAOYSA-N,train,CMP:JIGUQPWFLRLWPJ-UHFFFAOYSA-N,train,0.32000000000000001,1,0,opposite
CMP:XUCNUKMRBVNAPB-UHFFFAOYSA-N,train,CMP:KAKZBPTYRLMSJV-UHFFFAOYSA-N,train,0.375,1,1,same
CMP:XWCDCDSDNJVCLO-UHFFFAOYSA-N,train,CMP:CYXIKYKBLDZZNW-UHFFFAOYSA-N,train,0.36363636363636365,1,1,same
CMP:XWRBMHSLXKNRJX-UHFFFAOYSA-N,train,CMP:JZHGRUMIRATHIU-UHFFFAOYSA-N,train,0.24242424242424243,0,0,same
CMP:XWTYSIMOBUGWOL-UHFFFAOYSA-N,train,CMP:NDAUXUAQIAJITI-UHFFFAOYSA-N,train,0.55263157894736847,1,1,same
CMP:XZBIXDPGRMLSTC-UHFFFAOYSA-N,train,CMP:NMLIDGSGENKDLB-UHFFFAOYSA-N,train,0.26315789473684209,1,1,same
CMP:YACLQRRMGMJLJV-UHFFFAOYSA-N,train,CMP:LGXVIGDEPROXKC-UHFFFAOYSA-N,train,0.45454545454545453,1,0,opposite
CMP:YADVRLOQIWILGX-MIWLTHJTSA-N,train,CMP:FMGSKLZLMKYGDP-USOAJAOKSA-N,train,0.15873015873015872,0,1,opposite
CMP:YAMHXTCMCPHKLN-UHFFFAOYSA-N,train,CMP:PDQAZBWRQCGBEV-UHFFFAOYSA-N,train,0.375,0,1,opposite
CMP:YEBAWWHAYLCCGQ-SSDOTTSWSA-N,train,CMP:RADRBZBLNXVQEU-UHFFFAOYSA-N,train,0.22413793103448276,1,0,opposite
CMP:YEJRWHAVMIAJKC-UHFFFAOYSA-N,train,CMP:VEZXCJBBBCKRPI-UHFFFAOYSA-N,train,0.625,0,1,opposite
CMP:YGCFIWIQZPHFLU-UHFFFAOYSA-N,train,CMP:CVHZOJJKTDOEJC-UHFFFAOYSA-N,train,0.22222222222222221,0,0,same
CMP:YGCOKJWKWLYHTG-UHFFFAOYSA-N,train,CMP:LYCAIKOWRPUZTN-UHFFFAOYSA-N,train,0.1875,1,0,opposite
CMP:YGGSSUISOYLCBF-UHFFFAOYSA-N,train,CMP:LSWOCDLIYSKTRX-UHFFFAOYSA-N,train,0.76000000000000001,1,1,same
CMP:YGJHZCLPZAZIHH-UHFFFAOYSA-N,train,CMP:OELWBYBVFOLSTA-UHFFFAOYSA-N,train,0.84210526315789469,1,1,same
CMP:YGLMVCVJLXREAK-UHFFFAOYSA-N,train,CMP:YIIMEMSDCNDGTB-UHFFFAOYSA-N,train,0.24242424242424243,0,1,opposite
CMP:YGNXYFLJZILPEK-UHFFFAOYSA-N,train,CMP:JBKVHLHDHHXQEQ-UHFFFAOYSA-N,train,0.20000000000000001,1,0,opposite
CMP:YIIMEMSDCNDGTB-UHFFFAOYSA-N,train,CMP:FXHOOIRPVKKKFG-UHFFFAOYSA-N,train,0.5,1,0,opposite
CMP:YJZOIBYRKVITQF-BYYJOMOJSA-N,train,CMP:PVTUERPXLWOPRX-RQSAQSMCSA-N,train,0.66666666666666663,0,0,same
CMP:YLKFDHTUAUWZPQ-UHFFFAOYSA-N,train,CMP:YGJHZCLPZAZIHH-UHFFFAOYSA-N,train,0.68421052631578949,1,1,same
CMP:YLQBMQCUIZJEEH-UHFFFAOYSA-N,train,CMP:UHOVQNZJYSORNB-UHFFFAOYSA-N,train,0.22222222222222221,1,1,same
CMP:YNEVBPNZHBAYOA-UHFFFAOYSA-N,train,CMP:GZPBVLUEICLBOA-UHFFFAOYSA-N,train,0.41935483870967744,0,0,same
CMP:YNMIXGFEAKDKFG-UHFFFAOYSA-N,train,CMP:WZHUJOMADVNYDA-UHFFFAOYSA-N,train,0.6470588235294118,0,0,same
CMP:YNQLUTRBYVCPMQ-UHFFFAOYSA-N,train,CMP:KCXMKQUNVWSEMD-UHFFFAOYSA-N,train,0.47368421052631576,1,1,same
CMP:YNVGQYHLRCDXFQ-XGXHKTLJSA-N,train,CMP:BFPYWIDHMRZLRN-SLHNCBLASA-N,train,0.46666666666666667,1,1,same
CMP:YQUVCSBJEUQKSH-UHFFFAOYSA-N,train,CMP:LNTHITQWFMADLM-UHFFFAOYSA-N,train,0.56521739130434778,0,0,same
CMP:YUEXLPFBTMPXCY-UHFFFAOYSA-N,train,CMP:FCYWOYUDCUKTJC-UHFFFAOYSA-N,train,0.7142857142857143,0,1,opposite
CMP:YVPLYHWVALRLFV-UHFFFAOYSA-N,train,CMP:KXPLUKKFTHWPIA-UHFFFAOYSA-N,train,0.5,1,0,opposite
CMP:YVZACCLFRNQBNO-UHFFFAOYSA-N,train,CMP:WJYIASZWHGOTOU-UHFFFAOYSA-N,train,0.40000000000000002,1,0,opposite
CMP:YXIWHUQXZSMYRE-UHFFFAOYSA-N,train,CMP:UJOBWOGCFQCDNV-UHFFFAOYSA-N,train,0.34615384615384615,0,1,opposite
CMP:YXVJNOXXPKIWIM-UHFFFAOYSA-N,train,CMP:MNIGYIKCFSPQRJ-UHFFFAOYSA-N,train,0.70833333333333337,1,1,same
CMP:YYTSGNJTASLUOY-UHFFFAOYSA-N,train,CMP:DNIAPMSPPWPWGF-UHFFFAOYSA-N,train,0.5,0,0,same
CMP:YYYARFHFWYKNLF-UHFFFAOYSA-N,train,CMP:OQQYJPVCDFFEIV-UHFFFAOYSA-N,train,0.79166666666666663,1,1,same
CMP:ZAKOWWREFLAJOT-UHFFFAOYSA-N,train,CMP:GVJHHUAWPYXKBD-UHFFFAOYSA-N,train,0.69811320754716977,0,0,same
CMP:ZAVLMIGIVYJYMU-UHFFFAOYSA-N,train,CMP:KNRMJISYMHRPTH-UHFFFAOYSA-N,train,0.69230769230769229,1,1,same
CMP:ZBCATMYQYDCTIZ-UHFFFAOYSA-N,train,CMP:GWHJZXXIDMPWGX-UHFFFAOYSA-N,train,0.42857142857142855,1,1,same
CMP:ZFIVKAOQEXOYFY-QWWZWVQMSA-N,train,CMP:GOOHAUXETOMSMM-UHFFFAOYSA-N,train,0.41666666666666669,0,1,opposite
CMP:ZFMSMUAANRJZFM-UHFFFAOYSA-N,train,CMP:ZYEMGPIYFIJGTP-UHFFFAOYSA-N,train,0.56666666666666665,1,1,same
CMP:ZFXYFBGIUFBOJW-UHFFFAOYSA-N,train,CMP:RYYVLZVUVIJVGH-UHFFFAOYSA-N,train,0.45714285714285713,0,0,same
CMP:ZINRVIQBCHAZMM-UHFFFAOYSA-N,train,CMP:SVPKNMBRVBMTLB-UHFFFAOYSA-N,train,0.35483870967741937,1,0,opposite
CMP:ZKXDGKXYMTYWTB-UHFFFAOYSA-N,train,CMP:RJIPASZIRLEOEO-UHFFFAOYSA-N,train,0.69999999999999996,1,1,same
CMP:ZLFVRXUOSPRRKQ-UHFFFAOYSA-N,train,CMP:SRPCPRSDICCCRQ-UHFFFAOYSA-N,train,0.50980392156862742,0,0,same
CMP:ZLHNYIHIHQEHJQ-UHFFFAOYSA-N,train,CMP:FXHOOIRPVKKKFG-UHFFFAOYSA-N,train,0.33333333333333331,0,0,same
CMP:ZMJOVJSTYLQINE-UHFFFAOYSA-N,train,CMP:HEDRZPFGACZZDS-UHFFFAOYSA-N,train,0.125,1,0,opposite
CMP:ZMQAAUBTXCXRIC-UHFFFAOYSA-N,train,CMP:VVBJNJFYBCLUAH-UHFFFAOYSA-N,train,0.45945945945945948,1,1,same
CMP:ZMXDDKWLCZADIW-UHFFFAOYSA-N,train,CMP:RSFOTOSOKJMMCB-UHFFFAOYSA-N,train,0.53846153846153844,0,1,opposite
CMP:ZNEBZIJCDDCNRC-SWTLDUCYSA-N,train,CMP:BXFOFFBJRFZBQZ-QYWOHJEZSA-N,train,0.21348314606741572,0,1,opposite
CMP:ZNSMNVMLTJELDZ-UHFFFAOYSA-N,train,CMP:IDFLGSYEBJNWMK-UHFFFAOYSA-N,train,0.42857142857142855,1,1,same
CMP:ZOJPXCPZDSRIKP-UHFFFAOYSA-N,train,CMP:RIKJWJIWXCUKQV-UHFFFAOYSA-N,train,0.67567567567567566,1,1,same
CMP:ZOMSMJKLGFBRBS-UHFFFAOYSA-N,train,CMP:CVHZOJJKTDOEJC-UHFFFAOYSA-N,train,0.33333333333333331,0,0,same
CMP:ZQBWQLJJMGJREB-UHFFFAOYSA-N,train,CMP:DUWYZHLZDVCZIO-UHFFFAOYSA-N,train,0.76744186046511631,1,1,same
CMP:ZQPPMHVWECSIRJ-KTKRTIGZSA-N,train,CMP:WTTJVINHCBCLGX-NQLNTKRDSA-N,train,0.5757575757575758,0,0,same
CMP:ZRKWMRDKSOPRRS-UHFFFAOYSA-N,train,CMP:FUSGACRLAFQQRL-UHFFFAOYSA-N,train,0.45833333333333331,1,1,same
CMP:ZRVIKNOBHVPYAM-UHFFFAOYSA-N,train,CMP:YXVJNOXXPKIWIM-UHFFFAOYSA-N,train,0.6428571428571429,1,1,same
CMP:ZRWPUFFVAOMMNM-UHFFFAOYSA-N,train,CMP:WNTRMRXAGJOLCU-UHFFFAOYSA-N,train,0.19047619047619047,0,1,opposite
CMP:ZSDSQXJSNMTJDA-UHFFFAOYSA-N,train,CMP:MIWUTEVJIISHCP-UHFFFAOYSA-N,train,0.30769230769230771,0,0,same
CMP:ZTHYODDOHIVTJV-UHFFFAOYSA-N,train,CMP:QFOHBWFCKVYLES-UHFFFAOYSA-N,train,0.47222222222222221,0,0,same
CMP:ZUOUZKKEUPVFJK-UHFFFAOYSA-N,train,CMP:ISWSIDIOOBJBQZ-UHFFFAOYSA-N,train,0.42857142857142855,0,0,same
CMP:ZUXJWNFAYDAZJB-UHFFFAOYSA-N,train,CMP:KTTAHABZUYACCH-UHFFFAOYSA-N,train,0.63636363636363635,1,1,same
CMP:ZYEMGPIYFIJGTP-UHFFFAOYSA-N,train,CMP:RRAFCDWBNXTKKO-UHFFFAOYSA-N,train,0.70967741935483875,1,0,opposite
CMP:ABVBOWJCKJGCJM-DMTCNVIQSA-N,validation,CMP:DSGKTUVITPQPRT-UHFFFAOYSA-N,train,0.37142857142857144,0,0,same
CMP:AJFDBNQQDYLMJN-UHFFFAOYSA-N,validation,CMP:FXHOOIRPVKKKFG-UHFFFAOYSA-N,train,0.41176470588235292,1,0,opposite
CMP:AQKCJDFMDAPELP-UHFFFAOYSA-N,validation,CMP:SEQDDYPDSLOBDC-UHFFFAOYSA-N,train,0.45283018867924529,1,0,opposite
CMP:ARCZSDSOONGBRX-UHFFFAOYSA-N,validation,CMP:FGLBSLMDCBOPQK-UHFFFAOYSA-N,train,0.375,1,0,opposite
CMP:ASLWPAWFJZFCKF-UHFFFAOYSA-N,validation,CMP:HQUQLFOMPYWACS-UHFFFAOYSA-N,train,0.34782608695652173,1,1,same
CMP:AUGNBQPSMWGAJE-UHFFFAOYSA-N,validation,CMP:SVPKNMBRVBMTLB-UHFFFAOYSA-N,train,0.29629629629629628,1,0,opposite
CMP:BAOXJBYPTRZNSH-XBXARRHUSA-N,validation,CMP:LYAHJFZLDZDIOH-UHFFFAOYSA-N,train,0.30769230769230771,0,1,opposite
CMP:BFPSDSIWYFKGBC-UHFFFAOYSA-N,validation,CMP:IAKOZHOLGAGEJT-UHFFFAOYSA-N,train,0.375,0,0,same
CMP:BGNXCDMCOKJUMV-UHFFFAOYSA-N,validation,CMP:MRBKEAMVRSLQPH-UHFFFAOYSA-N,train,0.5714285714285714,0,1,opposite
CMP:BJQHLKABXJIVAM-UHFFFAOYSA-N,validation,CMP:IRIAEXORFWYRCZ-UHFFFAOYSA-N,train,0.48837209302325579,1,0,opposite
CMP:BLQOLXMZXQXGOL-UHFFFAOYSA-N,validation,CMP:TVWOWDDBXAFQDG-UHFFFAOYSA-N,train,0.29545454545454547,1,0,opposite
CMP:BTAGRXWGMYTPBY-UHFFFAOYSA-N,validation,CMP:CKAPSXZOOQJIBF-UHFFFAOYSA-N,train,0.26666666666666666,1,1,same
CMP:BTLXPCBPYBNQNR-UHFFFAOYSA-N,validation,CMP:QBPFLULOKWLNNW-UHFFFAOYSA-N,train,0.82608695652173914,1,1,same
CMP:BXYPVKMROLGXJI-JTQLQIEISA-N,validation,CMP:XKABJYQDMJTNGQ-UHFFFAOYSA-N,train,0.69230769230769229,1,1,same
CMP:BZHJMEDXRYGGRV-UHFFFAOYSA-N,validation,CMP:KAKZBPTYRLMSJV-UHFFFAOYSA-N,train,0.375,1,1,same
CMP:BZXUQIDKDGGYPB-UHFFFAOYSA-N,validation,CMP:ZKXDGKXYMTYWTB-UHFFFAOYSA-N,train,0.32142857142857145,0,1,opposite
CMP:CNXCLASNZDZCBC-UHFFFAOYSA-N,validation,CMP:GOPFSGIKKZFUJK-UHFFFAOYSA-N,train,0.58620689655172409,0,0,same
CMP:CVNSFWDAXAKBIM-UHFFFAOYSA-N,validation,CMP:HDEPBBATNLJTLO-UHFFFAOYSA-N,train,0.61538461538461542,1,1,same
CMP:CVVFFUKULYKOJR-UHFFFAOYSA-N,validation,CMP:UTGQNNCQYDRXCH-UHFFFAOYSA-N,train,0.54166666666666663,0,0,same
CMP:CVXBEEMKQHEXEN-UHFFFAOYSA-N,validation,CMP:PRPINYUDVPFIRX-UHFFFAOYSA-N,train,0.36842105263157893,0,0,same
CMP:CWJSHJJYOPWUGX-UHFFFAOYSA-N,validation,CMP:VXPLXMJHHKHSOA-UHFFFAOYSA-N,train,0.6470588235294118,0,0,same
CMP:CWULQTRBZMJZEG-UHFFFAOYSA-N,validation,CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,train,0.59090909090909094,1,1,same
CMP:CYQFCXCEBYINGO-IAGOWNOFSA-N,validation,CMP:WFJIVOKAWHGMBH-UHFFFAOYSA-N,train,0.25862068965517243,0,0,same
CMP:CYRMSUTZVYGINF-UHFFFAOYSA-N,validation,CMP:PXBRQCKWGAHEHS-UHFFFAOYSA-N,train,0.7142857142857143,0,0,same
CMP:CZMRCDWAGMRECN-UGDNZRGBSA-N,validation,CMP:BAQAVOSOZGMPRM-QBMZZYIRSA-N,train,0.40384615384615385,0,0,same
CMP:DBABZHXKTCFAPX-UHFFFAOYSA-N,validation,CMP:WPYMKLBDIGXBTP-UHFFFAOYSA-N,train,0.34375,0,0,same
CMP:DIKPQFXYECAYPC-UHFFFAOYSA-N,validation,CMP:YGJHZCLPZAZIHH-UHFFFAOYSA-N,train,0.73913043478260865,1,1,same
CMP:DLZUBMGMHUNDLF-CVSXEEBHSA-N,validation,CMP:IMSSROKUHAOUJS-MJCUULBUSA-N,train,0.23287671232876711,1,0,opposite
CMP:DUEPRVBVGDRKAG-UHFFFAOYSA-N,validation,CMP:YNEVBPNZHBAYOA-UHFFFAOYSA-N,train,0.2857142857142857,0,0,same
CMP:FFYZMBQLAYDJIG-UHFFFAOYSA-N,validation,CMP:GHQCIALFYKYZGS-UHFFFAOYSA-N,train,0.76923076923076927,1,1,same
CMP:FHIVAFMUCKRCQO-UHFFFAOYSA-N,validation,CMP:SBPBAQFWLVIOKP-UHFFFAOYSA-N,train,0.41304347826086957,0,0,same
CMP:FMWLUWPQPKEARP-UHFFFAOYSA-N,validation,CMP:GATVIKZLVQHOMN-UHFFFAOYSA-N,train,0.7142857142857143,1,0,opposite
CMP:FQDIANVAWVHZIR-UHFFFAOYSA-N,validation,CMP:FQDIANVAWVHZIR-OWOJBTEDSA-N,train,0.45454545454545453,1,1,same
CMP:FRCHKSNAZZFGCA-UHFFFAOYSA-N,validation,CMP:PXBRQCKWGAHEHS-UHFFFAOYSA-N,train,0.55555555555555558,1,0,opposite
CMP:FSSPGSAQUIYDCN-UHFFFAOYSA-N,validation,CMP:PREXGTBZMLDXHV-UHFFFAOYSA-N,train,0.21428571428571427,1,1,same
CMP:FSVJFNAIGNNGKK-UHFFFAOYSA-N,validation,CMP:NGHTXZCKLWZPGK-UHFFFAOYSA-N,train,0.234375,0,0,same
CMP:FULZLIGZKMKICU-UHFFFAOYSA-N,validation,CMP:PIVQQUNOTICCSA-UHFFFAOYSA-N,train,0.46666666666666667,0,0,same
CMP:FWIVLSMSIPKDRU-UHFFFAOYSA-N,validation,CMP:CCTMZRHJDTTZRF-UHFFFAOYSA-N,train,1,1,1,same
CMP:FYXKXZFTZBYYNP-UHFFFAOYSA-N,validation,CMP:PLAZTCDQAHEYBI-UHFFFAOYSA-N,train,0.3888888888888889,1,1,same
CMP:FZWGECJQACGGTI-UHFFFAOYSA-N,validation,CMP:RYYVLZVUVIJVGH-UHFFFAOYSA-N,train,0.34999999999999998,0,0,same
CMP:GCENCHHONAGMNP-VIFPVBQESA-N,validation,CMP:SRSPQXBFDCGXIZ-JTQLQIEISA-N,train,0.72499999999999998,1,0,opposite
CMP:GGLZPLKKBSSKCX-UHFFFAOYSA-N,validation,CMP:GGLZPLKKBSSKCX-YFKPBYRVSA-N,train,0.70370370370370372,1,1,same
CMP:GOOMUPCAOADBSA-UHFFFAOYSA-N,validation,CMP:LYVDQJOFFUOJJT-UHFFFAOYSA-N,train,0.42105263157894735,0,1,opposite
CMP:GRYFJBRXMFVEIL-UHFFFAOYSA-N,validation,CMP:ANASRAPCLNYZFM-UHFFFAOYSA-N,train,0.65217391304347827,1,1,same
CMP:GSCLMSFRWBPUSK-UHFFFAOYSA-N,validation,CMP:CWPDWGWHFVCTQM-UHFFFAOYSA-N,train,0.35714285714285715,1,1,same
CMP:GTVWRXDRKAHEAD-UHFFFAOYSA-N,validation,CMP:PQYJRMFWJJONBO-UHFFFAOYSA-N,train,0.38709677419354838,0,1,opposite
CMP:GVNWZKBFMFUVNX-UHFFFAOYSA-N,validation,CMP:PGLTVOMIXTUURA-UHFFFAOYSA-N,train,0.46666666666666667,0,0,same
CMP:GWIAAIUASRVOIA-UHFFFAOYSA-N,validation,CMP:SRPCPRSDICCCRQ-UHFFFAOYSA-N,train,0.48780487804878048,0,0,same
CMP:HJOVHMDZYOCNQW-UHFFFAOYSA-N,validation,CMP:YGCFIWIQZPHFLU-UHFFFAOYSA-N,train,0.20000000000000001,0,0,same
CMP:HXKCUQDTMDYZJD-UHFFFAOYSA-N,validation,CMP:REQPQFUJGGOFQL-UHFFFAOYSA-N,train,0.52631578947368418,0,0,same
CMP:IEPRKVQEAMIZSS-WAYWQWQTSA-N,validation,CMP:JIGUQPWFLRLWPJ-UHFFFAOYSA-N,train,0.61904761904761907,0,0,same
CMP:IHTUGUQGWPOOJG-SOFGYWHQSA-N,validation,CMP:QRMNFHXPNKCTAG-VQHVLOKHSA-N,train,0.88,1,1,same
CMP:ISAKRJDGNUQOIC-UHFFFAOYSA-N,validation,CMP:BGRDGMRNKXEXQD-UHFFFAOYSA-N,train,0.33333333333333331,1,0,opposite
CMP:IVEXWRHLJIZLHF-UHFFFAOYSA-N,validation,CMP:HDEPBBATNLJTLO-UHFFFAOYSA-N,train,0.73913043478260865,1,1,same
CMP:IXORZMNAPKEEDV-OBDJNFEBSA-N,validation,CMP:NEHWGXHBNGZJNY-PTNGSMBKSA-N,train,0.19148936170212766,0,1,opposite
CMP:IZJDOKYDEWTZSO-UHFFFAOYSA-N,validation,CMP:VJNWEQGIPZMBMA-UHFFFAOYSA-N,train,0.7142857142857143,0,0,same
CMP:JLYXXMFPNIAWKQ-UHFFFAOYSA-N,validation,CMP:BIWJNBZANLAXMG-UHFFFAOYSA-N,train,0.16,0,1,opposite
CMP:JMEVHYCNAPFOAB-UHFFFAOYSA-N,validation,CMP:KEYWXKLGZZGHMT-UHFFFAOYSA-N,train,0.2982456140350877,0,0,same
CMP:JPBFRFFNPXMVOJ-SNAWJCMRSA-N,validation,CMP:SZOHWYCBDJPVGO-WAYWQWQTSA-N,train,0.38095238095238093,1,1,same
CMP:JRLTTZUODKEYDH-UHFFFAOYSA-N,validation,CMP:MCJGNVYPOGVAJF-UHFFFAOYSA-N,train,0.55555555555555558,0,0,same
CMP:JSFUMBWFPQSADC-UHFFFAOYSA-N,validation,CMP:QBPFLULOKWLNNW-UHFFFAOYSA-N,train,0.30769230769230771,1,1,same
CMP:JSPJZBZNGPDBLH-UHFFFAOYSA-N,validation,CMP:SNKTZBNDUVWOAZ-UHFFFAOYSA-N,train,0.75,1,1,same
CMP:JUVIOZPCNVVQFO-HBGVWJBISA-N,validation,CMP:WYIWLDSPNDMZIT-IRWWLHRVSA-N,train,0.23529411764705882,0,1,opposite
CMP:JXTHNDFMNIQAHM-UHFFFAOYSA-N,validation,CMP:FOCAUTSVDIKZOP-UHFFFAOYSA-N,train,0.33333333333333331,1,0,opposite
CMP:JYGXADMDTFJGBT-VWUMJDOOSA-N,validation,CMP:XOFYZVNMUHMLCC-ZPOLXVRWSA-N,train,0.4925373134328358,0,0,same
CMP:KNKRKFALVUDBJE-UHFFFAOYSA-N,validation,CMP:YYTSGNJTASLUOY-UHFFFAOYSA-N,train,0.5,0,0,same
CMP:KOURBVJNDMXAMA-UHFFFAOYSA-N,validation,CMP:OSFMMSIDSIQFIT-UHFFFAOYSA-N,train,0.5714285714285714,1,1,same
CMP:KPSRODZRAIWAKH-UHFFFAOYSA-N,validation,CMP:CLJAWWBXVXWHFD-UHFFFAOYSA-N,train,0.36956521739130432,1,1,same
CMP:KQIKKETXZQDHGE-UHFFFAOYSA-N,validation,CMP:CBCKQZAAMUWICA-UHFFFAOYSA-N,train,0.5714285714285714,0,0,same
CMP:KRKNYBCHXYNGOX-UHFFFAOYSA-N,validation,CMP:KDYFGRWQOYBRFD-UHFFFAOYSA-N,train,0.33333333333333331,0,0,same
CMP:KSKPFCYLLBRSBQ-UHFFFAOYSA-N,validation,CMP:KCOYHFNCTWXETP-UHFFFAOYSA-N,train,0.5,0,0,same
CMP:KSSLUCNXTYSFDY-WUKNDPDISA-N,validation,CMP:JCYPECIVGRXBMO-FOCLMDBBSA-N,train,0.3611111111111111,1,1,same
CMP:KUAZQDVKQLNFPE-UHFFFAOYSA-N,validation,CMP:REQPQFUJGGOFQL-UHFFFAOYSA-N,train,0.625,0,0,same
CMP:KYGZCKSPAKDVKC-UHFFFAOYSA-N,validation,CMP:BBFQZRXNYIEMAW-UHFFFAOYSA-N,train,0.27536231884057971,1,1,same
CMP:LFTUYYPQNCJQGN-UHFFFAOYSA-N,validation,CMP:AQIXAKUUQRKLND-UHFFFAOYSA-N,train,0.37878787878787878,0,0,same
CMP:LIAWQASKBFCRNR-UHFFFAOYSA-N,validation,CMP:GGLIEWRLXDLBBF-UHFFFAOYSA-N,train,0.59459459459459463,1,1,same
CMP:LNOUMTOCQWMBOJ-UHFFFAOYSA-N,validation,CMP:VVBJNJFYBCLUAH-UHFFFAOYSA-N,train,0.51351351351351349,0,1,opposite
CMP:LNXOGILCIQPLRX-UHFFFAOYSA-N,validation,CMP:QPDGFLZXRKDMRL-UHFFFAOYSA-N,train,0.51666666666666672,1,1,same
CMP:LQNUZADURLCDLV-UHFFFAOYSA-N,validation,CMP:TYMLOMAKGOJONV-UHFFFAOYSA-N,train,0.54545454545454541,1,0,opposite
CMP:LRWHHSXTGZSMSN-UHFFFAOYSA-N,validation,CMP:BIWJNBZANLAXMG-UHFFFAOYSA-N,train,0.46666666666666667,0,1,opposite
CMP:LTINPJMVDKPJJI-UHFFFAOYSA-N,validation,CMP:CTKINSOISVBQLD-UHFFFAOYSA-N,train,0.46153846153846156,0,1,opposite
CMP:LUYISICIYVKBTA-UHFFFAOYSA-N,validation,CMP:VYTOCZMQXCNIPD-UHFFFAOYSA-N,train,0.34285714285714286,0,0,same
CMP:LVLANIHJQRZTPY-UHFFFAOYSA-N,validation,CMP:XTXRWKRVRITETP-UHFFFAOYSA-N,train,0.5,1,1,same
CMP:MKQWTWSXVILIKJ-LXGUWJNJSA-N,validation,CMP:AGRCPNMCOXLKFO-BDVNFPICSA-N,train,0.64444444444444449,1,1,same
CMP:MWJSMPQOVHQYTE-UHFFFAOYSA-N,validation,CMP:MIWUTEVJIISHCP-UHFFFAOYSA-N,train,0.73170731707317072,1,0,opposite
CMP:MWRWFPQBGSZWNV-UHFFFAOYSA-N,validation,CMP:WNSYEWGYAFFSSQ-UHFFFAOYSA-N,train,0.47058823529411764,0,1,opposite
CMP:MYEIDJPOUKASEC-UHFFFAOYSA-N,validation,CMP:ZMQAAUBTXCXRIC-UHFFFAOYSA-N,train,0.54545454545454541,1,1,same
CMP:NBFMTHWVRBOVPE-UHFFFAOYSA-N,validation,CMP:HGUFODBRKLSHSI-UHFFFAOYSA-N,train,0.5,0,1,opposite
CMP:NCKMMSIFQUPKCK-UHFFFAOYSA-N,validation,CMP:HFZWRUODUSTPEG-UHFFFAOYSA-N,train,0.43333333333333335,0,0,same
CMP:NIXOWILDQLNWCW-UHFFFAOYSA-N,validation,CMP:HRPVXLWXLXDGHG-UHFFFAOYSA-N,train,0.5,0,1,opposite
