compound_id,dataset_role,record_count,record_keys_json,source_labels_json,clear_positive_count,clear_negative_count,nonbinary_count,discordant_nonclear_count,has_discordant_nonclear_evidence,exact_duplicate_class
CMP:DDUOSWOYLIPSOQ-FFKWVLBGSA-N,external,2,"[""REC:2a7b8900330b7a50c56c585552c191ca8f2177a5d3595d7de890619c623b48e8"",""REC:e07da1fb0b4b72d8f431b38e37234e6f46b7a919da8f4fb6c2ab30b53821ee31""]",[],0,0,2,0,false,multiple_nonbinary_only
CMP:DEBZEVJNWCNATM-UHFFFAOYSA-N,external,1,"[""REC:1e2439fb794dcbc776bc54a6f79b0bcc8482c4412674ea6080bc3d244639c569""]",[],0,0,1,0,false,single_record
CMP:DECIPOUIJURFOJ-UHFFFAOYSA-N,development,8,"[""REC:269a261fa80809aa7558b34e902d3704aa812ebbe0140fbfe78cffffb2923754"",""REC:3201d57bc4072006ab02ee34e729b51d499f2a865e4bf3a835d4ca59c3834c6b"",""REC:6b4d88b9f6034f921f86a17d3c0fa3b827e0180e1cd332f8c820d189606692db"",""REC:8da9ec399b571a2c1ca26ddee66383f544cfcf1435cfb15354aa3b0abc82ed58"",""REC:a170f6387b0b23b80ad9af227169fb3dd602fb33cd125cec7dfb7d862f014165"",""REC:a596a86e04c582727324e855124aa5814360218f76f38823e482ae860a569f22"",""REC:bd383a5f102006a7febab45fcff5943b343f19194be6e633251331671114dd9b"",""REC:db6ca9f5f2987c6294f4b669728d790a3721e0de2c94483fb71cbee86a34e39b""]","[""-"",""0""]",0,7,1,0,false,multiple_clear_with_nonbinary
CMP:DECIPOUIJURFOJ-UHFFFAOYSA-N,external,1,"[""REC:87c809168a872cf19457fcbc40fe989c350ba3f26a1f187e89e160789d33ac92""]",[],0,0,1,0,false,single_record
CMP:DEDOPGXGGQYYMW-UHFFFAOYSA-N,development,1,"[""REC:2f75307ed7e903f7f650eaffc46eb37e801d927ec78eaff496478dd41a7208c6""]",[],0,0,1,0,false,single_record
CMP:DEDOPGXGGQYYMW-UHFFFAOYSA-N,external,1,"[""REC:b0050a7512da3be3f2b6dbc2505a32ed2255ee6ad53668d02b64002d5e2c1bac""]",[],0,0,1,0,false,single_record
CMP:DEHCWDNRUHPPAK-RTBURBONSA-N,external,1,"[""REC:dafec8251d526648b117b133a3c4d61997fe5850c815e816650ec7e5846bfc3d""]",[],0,0,1,0,false,single_record
CMP:DEIGXXQKDWULML-UHFFFAOYSA-N,development,1,"[""REC:34c3905bf39a758061ba9b177d04b673b4a44a191a443f5ea87664865f995a01""]",[],0,0,1,0,false,single_record
CMP:DEKFZWMENCCOFU-LIKAHPKFSA-N,external,1,"[""REC:e6922df1b28e8c656e98cfa0530663a96425b1946e5877fc1b53631589384395""]",[],0,0,1,0,false,single_record
CMP:DENRZWYUOJLTMF-UHFFFAOYSA-N,development,1,"[""REC:b26eba4c041689aa32928b35dad71c45504abd68092714981d74f0c8b9bb604a""]",[],0,0,1,0,false,single_record
CMP:DENRZWYUOJLTMF-UHFFFAOYSA-N,external,2,"[""REC:2c09ebda59c87c079eb7d72765b5607146a842ddcc91eb09dcf245717a681192"",""REC:855383688762bc121a943f148fc8f85358e50df4b7c398778e4266278c171a04""]","[""POSITIVE""]",2,0,0,0,false,multiple_clear_same_label
CMP:DEQITUUQPICUMR-HJPBWRTMSA-N,external,1,"[""REC:00a23b18cfd84193de6d695ed64d3ad3bba07de79c7ee44ccdcb8513a72f3591""]",[],0,0,1,0,false,single_record
CMP:DEQZTKGFXNUBJL-UHFFFAOYSA-N,development,12,"[""REC:0592aa4e8e6f80d4b0e5f879af3c4691aff891e7f450a8d960ebc5e9dcefc0cb"",""REC:0aff3846856dae8ff23c8279966e0bd0983dc24fd58cdafa13e292cd3c7af1d0"",""REC:1b1ad79e18fcbb02b76c9939a517e5d4382ed2194d91a0d3afa8f98323808a97"",""REC:33f863ed242bf686fc711b16e7abb89191216046029fb9c75bfa3466ea40ba6f"",""REC:3550e4a9afcd1e8025bd0514084b8ae1d20c71acd3c8830548b0fc9427da9c31"",""REC:4174e0c9dee41ac01da36c88f07ae59c154207a118cfc3e3320db18f55d7d090"",""REC:5be6fcc6e9e8e7c792cd6145b554fc43472cc20f22f8bda429dad1f91d5d928f"",""REC:79c41880aa37eb688076967f615a64364e547b3362009d509db1bd10c206af7c"",""REC:980df9e4ca8484e51fe6d55a21dff321b261c74be26784d205dd6ea098d79caa"",""REC:adbfadcbb3a984e010ed980b2de6ffe180d37363a5132da20084e9234d9988c1"",""REC:d52c3ed39a1190bfd66ac1ccc5187b15e0b9974d3711fcf27fbcb5decf0da0fd"",""REC:d9ed9d420d3651e1e4d4b85a67a6174435e0d9be60857224d00251d29e91a441""]","[""-""]",0,12,0,0,false,multiple_clear_same_label
CMP:DEQZTKGFXNUBJL-UHFFFAOYSA-N,external,1,"[""REC:9c427d065cc6c9123b81158f6e88b32173422326d26a79bdf7bfee0c950c10fb""]",[],0,0,1,0,false,single_record
CMP:DERVUVRIRITPTQ-UHFFFAOYSA-N,external,1,"[""REC:e0e181e266b5a5d1572db1073e4b5468521943aec7a8081f50ca8de8ea680106""]",[],0,0,1,0,false,single_record
CMP:DEWLEGDTCGBNGU-UHFFFAOYSA-N,external,1,"[""REC:b30605517bce16a369b585d33309b23d1359ea332ad4a384eafeb074090f3671""]",[],0,0,1,0,false,single_record
CMP:DEWYOTJLJIGZHS-UHFFFAOYSA-N,external,5,"[""REC:2cc43c8bd23f2bbf38c9c4b5ab881bf786f27588954bed390ba3430692772b37"",""REC:2d9a5c57c02b1278ab428dfa869f809f3c6dd202be0d4c817414d9d68790b966"",""REC:817bf3be4e7649591d4a376df90f62a5e1fffcd81430a410a5fd9bc6c4237352"",""REC:85f0ce1c938e675e96617085ee9de1dc9f14263b17b7587ce96cbd58b61626b0"",""REC:b170bd3e53d0b277f4408e8ea70a987e6984d766b8332f5c6f712848d2042280""]","[""POSITIVE""]",5,0,0,0,false,multiple_clear_same_label
CMP:DFBKLUNHFCTMDC-GKRDHZSOSA-N,development,21,"[""REC:050e1e98990aca7166c90fe384ef439d348716a53301ed183de824c32c169116"",""REC:0a2dcd4f37efff5d17d1dcef960a11b016b7a29b815625dd8db53df9dd46d937"",""REC:1986adf2444ac2ea29f4e3a03638fc32a0bcb63304613562eabe22f1c162b639"",""REC:20c8ff6e258288f699b318bc575b419f0c2d2f64b678fbb6bf2714d1d3601869"",""REC:2b926941d1d6ad6bb468874b75b9a96bfb26d8963da6e81f29d83798db37486f"",""REC:4caff2fe671d129fce4d2c76e164afd49110d7351d8653f86e781401643fe6ff"",""REC:4f0e13edebce04bff05177d4bafc1f7b70e5037189c5d02a24fab2e874a57f2a"",""REC:6e09bd1bfeee5f11164ea1780de56ce1ce166733925ee2548879ba66d1678c58"",""REC:8625ab0161ba64bed4af59d7269ad46a4eee347b123911f874e6c1e6fefad536"",""REC:87172777ff8906ba00f6f41f7cd4d0718a0152cbd38d62fe19e9185e95abdba3"",""REC:b8ebc0df09ef2e741ab5f3042875c13627a15af505022e0e888cfa9cb7611a6c"",""REC:bbda8bd7860454ccb5e381318cceeef74bac68f39b54a9bc23c46463ba339c76"",""REC:c9a1e0800095d30f39cc91baa0353e9b5592d367771864316c1bb2f8ccbe5fea"",""REC:cfb36b055c5726c3349fb50dcf5a6055bdc455a1d0f1cc9e2c04a727ae576e39"",""REC:d571f567b5c869f749c40605b56a7cd47c3a255eed79f79b0d807a0c835b6d6a"",""REC:d7689f2f55bc3c6cc832d9d7a0556028d64ff70847333e5ebdfae9d0dda45c47"",""REC:da9f78142dd81a0bf51eb83d01ea9d7bb17cd0acf9f3160ac2cccaef18bfeae9"",""REC:dbe50112c37cb009b30845f6158fca8de39ae12c3f96c81e2a7ac9f04cf77da0"",""REC:de79758a4c1fd6cd0e0722eb5ae9d5db118af758ca2c27ed1b0490b69698c1b5"",""REC:dee8dd8a410adc77e5a02d49d088cd0f337667c5cb7c26fccd14d12f8e061f11"",""REC:e75555827064dc3ec1ec0c9417e417adcf1af1d6c8ee01c3f841cd3c70488387""]","[""-"",""0"",""D (Not classifiable as to human carcinogenicity)""]",0,10,11,0,false,multiple_clear_with_nonbinary
CMP:DFBKLUNHFCTMDC-GKRDHZSOSA-N,external,4,"[""REC:6846dabf09b696b38427a8ed9b44e3d5a894143d1fc246c239cdc103334b0fd8"",""REC:71e0a9ee9699f12a89948c4b4d035cb69c3808d930bf1ba36bf4bf9b2fb87468"",""REC:bd3c76b09553f93365a15327ad59993e6a7335e9638eb538ca215276364ca20e"",""REC:cf38cc89e1b3e77da6da510740d1407a4af990e465b69d10c474eaa9653ff2e2""]","[""NEGATIVE""]",0,4,0,0,false,multiple_clear_same_label
CMP:DFBKLUNHFCTMDC-PICURKEMSA-N,development,86,"[""REC:0047e3e2c33d92a17b757b6d44eb2a52713ae963bcd720c81ae6302518416de6"",""REC:047da05bab776c5459efdec15efa837b402d18bd414ce6527497221f98970c39"",""REC:07ca079970b84acdc2919e1ec7836c209f4d5d141a6efd8356d9a63186828322"",""REC:081e09d67ec919c175df7a6049b322bd9bbc88d1eeab15144cfa6b9d0b6ff984"",""REC:097fac380c3e1425a1e60cea8817ac80229ec418802856b9fa43d2e33b039054"",""REC:0f1a34956f50d32f9cd5c93ca7e5b8bbc97c947a7bf84b558473b6d5faafaa4f"",""REC:1109254f3721929a73c3a7a57adcac2efe9948da2c8fd10afa7bce230399d157"",""REC:15b80e87eb3332e34fa8ef4348f11bb348623bb7b29d20d5cc44b6bf3e295c18"",""REC:17d8cb6c620b0a248632423b43bd341e140464f40939ac9bba38dbb7cb5aa60d"",""REC:1844a725719168543190f5ea6f92948bed68ec56c81d47dda3ff50ba5a8389a2"",""REC:1862d7214f7a962b5de3847daffe23ce5aace1ed2cf006ea67b3391e82832ed6"",""REC:1d74bb7cfa3de14dcd8968b5954fb026b58dd5ece20d5b7aed3ec5cf20f2f2d2"",""REC:1f30da489a59dbb370eb94e7924a28aa2d1004d94155d49a382445a34a585446"",""REC:21b2c20e6c17fab55e505a747a4a7fdbd3c35396da012d6fc44971d74f4e097d"",""REC:22092202e9bee79d045b661110acceb926a7e15f7d8f334491268802a9141201"",""REC:2567e8658b861a26e47d9c12fffa69b04206557785c49f870203ed830831f613"",""REC:2647f4b35b4d58a1b78bfe7189150a24aecf18a592cf31fb25c528e837aef99d"",""REC:292c394b9b7e97a722dc08256d010f9ac5f9d5ddb2077db633982a8df0de05d5"",""REC:2aa49ede0c2d3d22b751f5f4451ca95820390908e39cdb4c54b03016c8b2801e"",""REC:2cb4ae89d33646fb1bcf59dd77f623bfd69bd0f1d717e580dbff11a5f491a6a5"",""REC:2e210c7b973f468ebbeddaf0fd5ca4cd19e774eb75b79e38e48c2f4f9b237f15"",""REC:301765cfcf785ed61a3514176457186706f2bce3d025116ad192795f9afb8cd8"",""REC:3340283826bb26fec9ec9d9685317f9486b453960a154e06d815ceadc909b699"",""REC:348892acf07d6c2c6c58b3051401bdec6259a7241e816bbf2b338499ae11c96b"",""REC:36010af80d1bf959f42d262f58f4c07f6570157876b161747ee27c2d2ed18659"",""REC:3bf992f934710aba3a8f7396a40ba5fe8474306bde0e9afe5779592dc545ee91"",""REC:41b2492a422ec690d816d43a220437897bd3c5f35a9c67fff5b40442a042593f"",""REC:4623d27649f536c040618bb1b5043837ad605104ec3da638e3c9f414b61533b5"",""REC:470cb35e3a0b2190d14b09a16a697b71947f97bc10535043266b945fe23b7756"",""REC:49a13657bb86dc781e1371d2f2d230773fa7f027f51a4bebe0fe3539d223e41b"",""REC:4f498f81498a1e9575d166c24e5252f18a75f43746e2d91c9f8f766a943c62d4"",""REC:56ad76a6e9dcd1c2f3c22f5d85876febc379d886a64946bd4eec4dec94fbd01a"",""REC:5ca6dcdfac06c66fcea808a7ed2746eebc39956668323608c2696f4aeca0bf84"",""REC:64706038284f0908217440a99f244ed2e50db393cdd66e8f8b30c57daf95ff2b"",""REC:6627172cf073f15f7bb7fa7e5ec6736ee84ff6223402b0f5dbd5e2197664bca8"",""REC:6751eb775b2baeeb72f6e52a02c623f9e43a434fe1f8183f097d1d88034592d9"",""REC:6b9c3bb2562a184b817ec883a1eab010e550e5958afe0c9c6704140fe2f4555a"",""REC:6e43722e4b059aef3b20316273172bc35d16e2c21f93b56640c95a004c21d5a7"",""REC:7385a0b831edf7c4e65cad67bd35ed200c731689d194d2b56319c4fd19b62670"",""REC:748965c94250b524a3b4987979f98e79938c47fcef95d7f52dae6770037d40c4"",""REC:7598e1eb6d708e5433a5639c8fcdf277722c8663a94b11a17fed6b37e1afdb51"",""REC:75e62cf822fc852aa43cae9351f588c2b0152cc856a6b745abb3f1a405198536"",""REC:76d9671339dccea26daefc38c37d736d0677e8001503af3b99b5cab51a6223db"",""REC:7d8d98be5e0b63ccf7395c586bba7dfea4068ff3b41a69419c13eb77064ee218"",""REC:8945ea39551846bf2629235cf0e1e828e1494ac207b13e250767a7ebd4888baa"",""REC:8a1d4b5337cb8353b805838e106d66fe4317d2a9492edafc2595237b02978f73"",""REC:8abbf8bfb0dba87abcfea679e0faff35903063db7e6c68e0b1bdc62e04fce4c8"",""REC:90746d02fd838f16fd7b3acdddc01e9333e774d7fb7d61e0e7c9b9325e6dfbc8"",""REC:92279c2866291e96c06c845a9cbae67e335d0019c78f2e257fee7d2d3be497e3"",""REC:94a2acb7f9cc37d8f011e974c4d31aefcbc6133de9517d84aededed3a8485539"",""REC:9d0d887e7d074f15ef3f077930fbd1380c60af720889e2564277647fe928cbcb"",""REC:a44953ab86e38942db115ff4d8e6c8281d63e4a504a9f48b005d3eb8c270d23d"",""REC:acea83948187b3351e7e976e11b15de9872621ad15d3de29af28a7c637ecc21e"",""REC:af668be48af914968a446917b3a7daabe49bd44cbc62507134921f210975bf15"",""REC:b0f0d9ad72bad0d5ea7ef1f903f6c03d00a0e47e8e969d9351160f91d84666b0"",""REC:b20afb02b343662f6d0d2bee2a56f6b3cb5ef39b927518d608ee855ef580ecbb"",""REC:b3d83dcf6a4fe68aaeb900e91f344551ccd6899cb1c3d5876531a1dc97a2ee2a"",""REC:ba7f0f0d0bd488e26643da098ad7a8ec763c476a6fdd2121045bf1ef67ddc3cf"",""REC:bbf29686b8eb7d788b163b5ea676276e6c6dc4177e239c225f746ea1740d846d"",""REC:bdb550abd0aa8d6c7291d0b0de45fc5e4055726174439f63dbf619f7f89f9f8e"",""REC:c0e93608923873c48392a6c3134b8a62c4128e5e0935f54c669968ae1993710d"",""REC:c3af4363e8f5ffda5c4d1d047966291a5715b44f0b402f496d1b0f19527e7ff6"",""REC:c52e6e15b6b1892c22106faaeb466a3668a284f2f727156f7d40c699b4c86f91"",""REC:c5db0b593930c3ac37c7e94c69984ac7ad3a5b7518115700fb3f2f3d56165eb2"",""REC:c8339a7c2c37ffb96ffda9c6e7cb7ae1df09663da0681dba979d2e0f173c9b17"",""REC:ce5eb71cde76f12c3d13d0ddcd4827579aa6bce000605782f07bf4b3dbbae9b0"",""REC:cff4d7d23f1ab907a2f390ff456f0d87d8b6b4c3d14129a11c7ef720a7fd64cb"",""REC:d23d94049b2a13197c5e0f0a7d9b08269566212b58e3b4216251cae52e6e825b"",""REC:d26bc97d4af2167d77e6ea6d7bc0b9cf0ec423040a9c68e6cf7d34f095d579be"",""REC:d9c7da3938fcfbd5a4bf1da932a6e64e1ce58e21da65b50abd8ded2b417413d8"",""REC:dadfccbb15d47789ff804078eadea91745ae5db07788093307675333fe910be7"",""REC:dbf84ee74a4f9293bea3715223edacda0f556cf59f911fda95ab2257706c6aa8"",""REC:e0c5bd166724c6ed92402409323c49ab03a25591e8dba12fa22756b0797e2080"",""REC:e18179e805b675fb77339a9cc74e29dddbb794111e3bdef9649d2c217f8ae1b9"",""REC:e2fce583d99f89ffc3ea655f9ee470410bc4005ae361773f9d0b1efcf4303ed7"",""REC:e522e19cbaa7f4467ee03ef0596a6a4604530e3d4143e13b02fb02f1f551bb5e"",""REC:e61bde7ad7bb21b4746f7d7148754274ccb5b274b93705af172093e9f92b6394"",""REC:e627749ac046409987caadb08b0f4f1f6da0cd545edba6cc1fbe3d83f8b8568f"",""REC:e6ab9d79fc35a92be048925f7bc1a57cf9d15fbd7a8674aba7a05a9a1fff7b6f"",""REC:e9cdff227380553bb8a1cf0660fe5a7ed59efc330f2c6962bab8cfc79721aea0"",""REC:eab30d6f6fe8f0a44d0296f0107294b7316c9d7bb6f336aacfa11018839efeed"",""REC:f385dba5298d89484d15734c5753ab7d662bd4974b6928e5a734692b4ccce520"",""REC:f3a4fd85ec88dfcbb5c3e56e4bfcf23ec31b483e36f049e5d94d12b34674747b"",""REC:fe3394279bbf17c33aa303d0951ec845a61febaa4425bce21cec3a0ba90f1fd7"",""REC:fe5ef0dcbc256a946a78419d3289ad9a9c52101019f47bae3f90caaef3cf3575"",""REC:ff80216b4d76c752f38089d879dddd70e4aaab5702372e9643fc395b9d768cf0""]","[""+"",""-"",""0"",""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)"",""a""]",16,43,27,0,false,multiple_clear_conflicting
CMP:DFBKLUNHFCTMDC-PICURKEMSA-N,external,15,"[""REC:0a60c1db8c89a533b259d83b3dde8b06c6ceceb514eceb26a7623b197144cd12"",""REC:18e89635dd582d625f0f6ade23946f7ac5e309867171aebc08131e29f20c0995"",""REC:1e530ffe95836ecb73c0301b251101e5a09aca1d907aee34d76f892f6a8fc973"",""REC:2cf465be09b5bc47c6fcd76ceaab48048c4942fff481e93ce32896012df0531a"",""REC:372e7e4e5edadb3e60fc11aba61a0ab5c7c99c8d86b48843e35c246b5745279e"",""REC:59d09cb0be4a0b4998ea744791f1c0090f6f45df8c2ce04e1f2b77dd23209835"",""REC:678eb9781fedca0c6792e8e287def71970fe5f04a4bf13bcec09d05dbc1541e7"",""REC:771706e020d24dfa6bea9fcbb5b60957024d77ad97be786e9715b4c5e5d4eab1"",""REC:794663a1db08e74c4367262114b4af1750eb359da3a64d7e04a8fd53b498aee7"",""REC:7d9b83e7f29548d3c9cf6d1490c2c9812e4c0a491465d3e2230902c9ccf02e25"",""REC:95d6fef1a48dc4c1c34ab8438ff444a2d967c1b39b9b669112175620d168942b"",""REC:af984a974578a13079ca4c8a472a1f48ec792cfe718e5bf0108ea45c032d7e38"",""REC:c23afb79b4f20b78ed8bdcd0d3e6cff923812508f571765ea252b393f4d92dad"",""REC:d840b8ba326ff4fc66b4bfdc08e800a03b72011cf49bba6a081e606bd0909f2e"",""REC:f5535aa01135645011904c6d0f4dc4ebf23d429da81dc900f4ebb237ce24c97f""]","[""EQUIVOCAL"",""NEGATIVE"",""POSITIVE""]",11,3,1,0,false,multiple_clear_conflicting
CMP:DFCAFRGABIXSDS-UHFFFAOYSA-N,external,2,"[""REC:5e30707edfebd6d23598074ff76338fe354138f88638da418ec998a553b281f1"",""REC:9cb6c75d92c334b79f3594536cab833b8e0bd748f11c3476e48fe551802d10d3""]","[""Negative""]",0,2,0,0,false,multiple_clear_same_label
CMP:DFMAXQKDIGCMTL-UHFFFAOYSA-N,external,1,"[""REC:58de66d9150f247e7a08c98f3b9265517443a047846be2561b923ecb0087a7db""]",[],0,0,1,0,false,single_record
CMP:DFMMVLFMMAQXHZ-DOKBYWHISA-N,external,1,"[""REC:d24b28517e62510bfd6d6c46b4b6cba7a7d4fee1136b382e2756a1902e0158c6""]",[],0,0,1,0,false,single_record
CMP:DFOCUWZXJBAUSQ-URLMMPGGSA-N,external,1,"[""REC:c5c880b93e21fafff7488e0b3256733bdd5f192a618fc4abd0678e39f31443be""]",[],0,0,1,0,false,single_record
CMP:DFPAKSUCGFBDDF-UHFFFAOYSA-N,development,4,"[""REC:08a520c25131f539b3765029b9773963139f64e0cd06995c995ac1e1c1343a1d"",""REC:bd28491ca3d398b9087ea477336ea25febc7123dfca33c3f2c2baa6f0854c024"",""REC:cdd5081ff94c73ca9ffb48adf6b64739ccd035643d8e703624d0edb676f1841e"",""REC:fb49a156229f88e9cd73b3b8f3479063490b3d0d8a78d1c1e358617dd79660cf""]","[""-"",""0""]",0,2,2,0,false,multiple_clear_with_nonbinary
CMP:DFPAKSUCGFBDDF-UHFFFAOYSA-N,external,1,"[""REC:c4e12f13a7f052b90f1963d2ece1d862d68d4a90687bc16722ac1791974b155f""]",[],0,0,1,0,false,single_record
CMP:DFPXQTYSXXXLAU-OUKQBFOZSA-N,external,1,"[""REC:39f1abe6203f398a8fb12fb0b2a3064d583e5dd09ed8e7778f689547d54f6fee""]","[""NEGATIVE""]",0,1,0,0,false,single_record
CMP:DFSGPCZWEQJJID-UHFFFAOYSA-N,external,1,"[""REC:b30c32cf00a215f02cc69a320a65a45361cb3944d396b1628ae32e0ee883e29a""]",[],0,0,1,0,false,single_record
CMP:DFUCHBBETXLBOR-UHFFFAOYSA-N,external,1,"[""REC:0fea9fea798e1d1b9aeeb68880e502260d1f2f976d244c5cc43d93f2d647758c""]",[],0,0,1,0,false,single_record
CMP:DFWFIQKMSFGDCQ-UHFFFAOYSA-N,external,1,"[""REC:1a7cd03f0a7236d47bb35856e57a65c4f609cc7e120067a64816d3f1ed922f4a""]",[],0,0,1,0,false,single_record
CMP:DFXQXFGFOLXAPO-UHFFFAOYSA-N,external,1,"[""REC:d6ea7e114d5b8172e5efe04aab8dd52a26b5640fd48af55ed004484a7a3019ce""]",[],0,0,1,0,false,single_record
CMP:DFYPWUZXTWLPSC-UHFFFAOYSA-N,external,1,"[""REC:d48e6ed3842086a2df71a58cb1c4af78d610023ab62db771cb01ae7c1f8df41d""]",[],0,0,1,0,false,single_record
CMP:DFYRUELUNQRZTB-UHFFFAOYSA-N,external,1,"[""REC:298431f8267006994a69e03493a935e211a748d1ff8ef2be47872bd0f12c73e8""]",[],0,0,1,0,false,single_record
CMP:DFZSBQYOXAUYCB-UHFFFAOYSA-N,external,1,"[""REC:6df6d49d1e5d9efd24758e712fbb1bc7e43601c3cf0e2fdd17131436d1ce1c9d""]",[],0,0,1,0,false,single_record
CMP:DGAKHGXRMXWHBX-ONEGZZNKSA-N,development,12,"[""REC:2f3482f10dde2124543028a6a4a3816f452d488a4cc1e1893325071105ba455a"",""REC:3484ddeddd0441659e47a5197b029d33fa22b488e7527cae8022645bed0234d8"",""REC:3b764077f82cc13c927420527648514d4206b6974c5c158731085836be469115"",""REC:5e6bb1ab16ea71ddc8ac3a0e1907566563d228d192fb669019dc1f816cfc3b30"",""REC:8e57fa8c3342aa9d1d49e0532f71b4439e2d8fd7c8887d700b81133c7b2e641c"",""REC:a544740c755f6db973e2528990b6a694ab2872ee1227d88cae285002519ef24b"",""REC:a8ea70f5925eddb7c74a762e5f67d9285b42493f08fac2ddbee14aeb6503f284"",""REC:ac2800233e71a4dbf118dca10d5eed8d3e275b567383b20645e3d57f003cee1f"",""REC:b9b4ad0eef3ce7f536cf1babb1fbfb5c7a83734d2d2875218e252f8ab11292e1"",""REC:c8705fe5a5e97daeaf9fd7f2f4d7d2e3e599bc9d7aa781c4eb1665dd1e6c28d5"",""REC:ecb77033a230a916558ace982c07df7356c1e7a33617464ca854e3d71a5b5ead"",""REC:fa6f58defdc06a06f221f7e70084104d607607fb9b38d3047436cd2ee8c5e13f""]","[""+"",""-"",""0""]",7,1,4,0,false,multiple_clear_conflicting
CMP:DGAKHGXRMXWHBX-ONEGZZNKSA-N,external,16,"[""REC:0b6e5b48f63fe64a2b6bcebcfe97db252b47d0efc9fa3fd16068e317a1e21cb3"",""REC:0d86916047853a562bd7d5b240c58a8048931e0a99abed1dee877bddff70b070"",""REC:180892a264fb26f3591e2cb4b0e2e238501828dffd372ab75788771b1f111303"",""REC:1db7bf68716af7b8d95299c286ecb56dc478ad08fd51813e24489468d152f1f4"",""REC:3232f2856980ed2b5c1e9542d0233995e5ba0b45d0a2271265c37df94c21ee28"",""REC:4e2decf46e8a6b324a92a7d9e5ee96dec7b87692f41cf8ac8af8e9a9181df2cf"",""REC:529a517ad035cb482678f2da04e4ea9551b275afc2d818edea59e3ba9cc6af99"",""REC:7a4c35a2fa3841919b1d4fd276fcd27c0fe98008adb8b83d8117bdf58a35cc43"",""REC:7c566b3d655ae515420e71f363a012594088223f2472a74afe03fa7cf6b3fe95"",""REC:868da8ccbe7d45866bdc0edab1e1dd01fcd61f694b366ce0913850bdacf89c36"",""REC:a3af7aef01e6ee370e1c2245825322100290182c7d5ab432c4b1151ca31ad001"",""REC:a429112f3801e2d81861a6a38f411288818bcb77198809310ecfe092813acded"",""REC:ccbc7f531f2d1753b09dfc22f704728d774654ee48a7777a7fb9aff419a8ee32"",""REC:da5b884d1ae7483ff55a679fb3a8f96b41b06502ee53d7f48c84b127339612b9"",""REC:f8c34215bc60da728b53099ae85be0336ddf08fef15b99f1ae6003133bdd48d4"",""REC:ff5cd80e7fb9c6aac78165ce3fa07038c6c1a360ae92f7c29b4b3f36d330e17b""]","[""ONLY 5% OF ANIMALS AT 4 WK TREATMENT DEVELOPED TUMORS"",""ONLY ABOUT 5% DEVELOPED TUMORS"",""POSITIVE"",""POSITIVE- TUMOR INCIDENCE 30-100%"",""POSITIVE; ALL ANIMALS GIVEN 20 MG/KG DIED"",""POSITIVE; ALMOST 80% INCIDENCE"",""POSITIVE; RESPONSE ABOUT 30%"",""POSITIVE; RESPONSE OF APPROXIMATELY 25% WITH 2 DOSES TO ALMOST 100%  AT 4 OR 8 DOSES""]",9,0,7,0,false,multiple_clear_with_nonbinary
CMP:DGBWPZSGHAXYGK-UHFFFAOYSA-N,external,1,"[""REC:abb826bb83313907eafd1e4929b9c0e19b93e29ef45f09ab78182ff26305353c""]",[],0,0,1,0,false,single_record
CMP:DGEZNRSVGBDHLK-UHFFFAOYSA-N,external,1,"[""REC:4a5df5fadfad4388d7d7136238d9c6947de10e8c1bfdd728f5a25f7bc1ac7158""]",[],0,0,1,0,false,single_record
CMP:DGIZFXFFGGKNIO-UHFFFAOYSA-N,external,1,"[""REC:6a649b2b949c021942e3dafdffbeceb72eee50de0d4cee1f7809bf3966521a53""]",[],0,0,1,0,false,single_record
CMP:DGKDFNDHPXVXHW-UHFFFAOYSA-N,external,1,"[""REC:9fe8691369094853760f32d01b0dcbed803210472351441dfb21587c0a9fce0f""]",[],0,0,1,0,false,single_record
CMP:DGLJLGBVHRQILR-UHFFFAOYSA-N,development,1,"[""REC:cd037fae679181883aa3b768bbba063c737c12d9e086b0899de317173738fabf""]","[""-""]",0,1,0,0,false,single_record
CMP:DGOSGFYDFDYMCW-MWRBZVGOSA-N,external,1,"[""REC:a251897f89b779af701593a00f6fb83110788031d9cf041b5966f343102c769a""]",[],0,0,1,0,false,single_record
CMP:DGPMHJKMSANHDM-SMDVAALKSA-N,external,1,"[""REC:6c62dcfb719c0757360d15e1b78566b6c7ccc3800724412d3c2e7e26de2fd1b0""]",[],0,0,1,0,false,single_record
CMP:DGQZUDLURVDACO-UHFFFAOYSA-N,external,1,"[""REC:a9e523dda522e28ef4881acb42766d1d88ed9bdf0be2324e0caed57ca5f21dc3""]",[],0,0,1,0,false,single_record
CMP:DGRGLKZMKWPMOH-UHFFFAOYSA-N,external,1,"[""REC:9762548ab957652886e4c4ca79306d4a71255478991b3815df94054597c8768b""]",[],0,0,1,0,false,single_record
CMP:DGRVQOKCSKDWIH-UHFFFAOYSA-N,external,1,"[""REC:ff094aeb6285c7e36242b1f35097f1cba8338867ab34fa67078606d0071bcadc""]",[],0,0,1,0,false,single_record
CMP:DGVVWUTYPXICAM-UHFFFAOYSA-N,external,1,"[""REC:6ef9b53bd75a56157b6b576a831a85c41936f8abe1940517b815711b473974c6""]",[],0,0,1,0,false,single_record
