compound_id,dataset_role,exclusion_reason
CMP:FAXGPCHRFPCXOO-LXTPJMTPSA-N,external,label_uncertain
CMP:FAYAYUOZWYJNBD-UHFFFAOYSA-N,external,label_uncertain
CMP:FBCCMZVIWNDFMO-UHFFFAOYSA-N,external,label_uncertain
CMP:FBDNSKWNCFRSGS-UHFFFAOYSA-N,external,label_uncertain
CMP:FBHPVOLRIXZZMD-UHFFFAOYSA-N,external,label_uncertain
CMP:FBMQNRKSAWNXBT-UHFFFAOYSA-N,external,label_uncertain
CMP:FBNQVDBEPCPMLA-UHFFFAOYSA-N,external,label_uncertain
CMP:FBOZXECLQNJBKD-ZDUSSCGKSA-N,external,external_exact_overlap
CMP:FBOZXECLQNJBKD-ZDUSSCGKSA-N,external,label_uncertain
CMP:FBPFZTCFMRRESA-JGWLITMVSA-N,external,external_connectivity_overlap
CMP:FBPFZTCFMRRESA-JGWLITMVSA-N,external,label_uncertain
CMP:FBPFZTCFMRRESA-KVTDHHQDSA-N,external,external_exact_overlap
CMP:FBQPGGIHOFZRGH-UHFFFAOYSA-N,external,label_uncertain
CMP:FBSFWRHWHYMIOG-UHFFFAOYSA-N,external,label_uncertain
CMP:FBSVHCGELQWERO-UHFFFAOYSA-N,external,label_uncertain
CMP:FBTJXIHXAORGIR-UHFFFAOYSA-N,external,label_uncertain
CMP:FBTSQILOGYXGMD-LURJTMIESA-N,external,label_uncertain
CMP:FBXPCVIKIBWXAE-UHFFFAOYSA-N,external,label_uncertain
CMP:FBZONXHGGPHHIY-UHFFFAOYSA-N,external,label_uncertain
CMP:FCBQLOHCJAICDK-CMOCDZPBSA-N,external,label_uncertain
CMP:FCBRNMLTKNGVTL-UHFFFAOYSA-N,external,label_uncertain
CMP:FCCQJYQQAIXGEW-UHFFFAOYSA-N,external,label_uncertain
CMP:FCDLCPWAQCPTKC-UHFFFAOYSA-N,external,label_uncertain
CMP:FCEVNJIUIMLVML-QPSVUOIXSA-N,external,label_uncertain
CMP:FCHFYAVLGFWSQU-UHFFFAOYSA-N,external,label_uncertain
CMP:FCJORCGIWMYYEQ-UHFFFAOYSA-N,external,label_uncertain
CMP:FCKJYANJHNLEEP-XRWYNYHCSA-N,external,external_exact_overlap
CMP:FCKJYANJHNLEEP-XRWYNYHCSA-N,external,label_uncertain
CMP:FCLOSAGZCUDMFV-UHFFFAOYSA-N,external,label_uncertain
CMP:FCLPKVGYPVJJJH-UHFFFAOYSA-N,external,label_uncertain
CMP:FCOFRUTUVRXURQ-KGYJPBEYSA-N,development,label_uncertain
CMP:FCOFRUTUVRXURQ-KGYJPBEYSA-N,external,external_exact_overlap
CMP:FCOFRUTUVRXURQ-KGYJPBEYSA-N,external,label_uncertain
CMP:FCSHMCFRCYZTRQ-UHFFFAOYSA-N,external,label_uncertain
CMP:FCSSPCOFDUKHPV-UHFFFAOYSA-N,external,label_uncertain
CMP:FCTKKVJFTOQIOV-UHFFFAOYSA-N,external,label_uncertain
CMP:FCWKFVYNIGDHQM-HYXAFXHYSA-N,external,label_uncertain
CMP:FCXMXTMQASDIDU-UHFFFAOYSA-N,external,label_uncertain
CMP:FCYRSDMGOLYDHL-UHFFFAOYSA-N,external,label_uncertain
CMP:FCYWOYUDCUKTJC-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FCZHUROLVAKWCN-VDGRNJIESA-N,external,label_uncertain
CMP:FDAYLTPAFBGXAB-UHFFFAOYSA-N,external,label_uncertain
CMP:FDCJUXDANKKYRM-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FDDDEECHVMSUSB-UHFFFAOYSA-N,external,label_uncertain
CMP:FDFRQMKAXPLXFL-UZAJRZOCSA-N,external,label_uncertain
CMP:FDJAMXYLIRPRIS-UHFFFAOYSA-N,external,label_uncertain
CMP:FDKJHHCJPJTFOH-OADPDTJPSA-N,external,label_uncertain
CMP:FDKXTQMXEQVLRF-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FDLQZKYLHJJBHD-UHFFFAOYSA-N,external,label_uncertain
CMP:FDQGNLOWMMVRQL-UHFFFAOYSA-N,external,label_uncertain
CMP:FDSDTBUPSURDBL-DKLMTRRASA-N,external,label_uncertain
CMP:FEBHIQDTVWTKHU-UHFFFAOYSA-N,external,label_uncertain
CMP:FEBLZLNTKCEFIT-VSXGLTOVSA-N,external,label_uncertain
CMP:FEBZNXJEDWQNOX-UHFFFAOYSA-N,external,label_uncertain
CMP:FECAGPZNMVGWPG-UHFFFAOYSA-N,external,label_uncertain
CMP:FEDLEBCVFZMHBP-UHFFFAOYSA-N,external,label_uncertain
CMP:FEDMYSJHEMCIBD-UHFFFAOYSA-N,external,label_uncertain
CMP:FEIOASZZURHTHB-UHFFFAOYSA-N,external,label_uncertain
CMP:FEIWNULTQYHCDN-XMHGGMMESA-N,external,label_uncertain
CMP:FEJKLNWAOXSSNR-UHFFFAOYSA-N,external,label_uncertain
CMP:FEJXQZAKAOGYBC-UHFFFAOYSA-N,external,label_uncertain
CMP:FEKYREOUKCKIGZ-UHFFFAOYSA-N,external,label_uncertain
CMP:FEMOMIGRRWSMCU-UHFFFAOYSA-N,external,label_uncertain
CMP:FERCVPNOSFSLFX-UHFFFAOYSA-N,external,label_uncertain
CMP:FERIUCNNQQJTOY-UHFFFAOYSA-N,external,label_uncertain
CMP:FERJJDIFVVTDGQ-UHFFFAOYSA-N,external,label_uncertain
CMP:FEWJPZIEWOKRBE-JCYAYHJZSA-N,external,external_connectivity_overlap
CMP:FEWJPZIEWOKRBE-JCYAYHJZSA-N,external,label_uncertain
CMP:FEYJIFXFOHFGCC-UHFFFAOYSA-N,external,label_uncertain
CMP:FFEARJCKVFRZRR-BYPYZUCNSA-N,external,external_connectivity_overlap
CMP:FFEARJCKVFRZRR-BYPYZUCNSA-N,external,label_uncertain
CMP:FFEARJCKVFRZRR-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FFEARJCKVFRZRR-UHFFFAOYSA-N,external,label_uncertain
CMP:FFGHLLOLFQHABK-UHFFFAOYSA-L,external,label_uncertain
CMP:FFGRMJZVLLBFCR-UHFFFAOYSA-N,external,label_uncertain
CMP:FFLFWNRFMZRFKU-UHFFFAOYSA-N,external,label_uncertain
CMP:FFSYWDAPFJGBKG-CYVLTUHYSA-N,external,label_uncertain
CMP:FFUAGWLWBBFQJT-UHFFFAOYSA-N,external,label_uncertain
CMP:FFULSSWAQYOBLC-UHFFFAOYSA-N,external,label_uncertain
CMP:FFWOKTFYGVYKIR-UHFFFAOYSA-N,external,label_uncertain
CMP:FFYPMLJYZAEMQB-UHFFFAOYSA-N,external,label_uncertain
CMP:FFZPYEOSTOWEFG-CXEJCQMISA-N,development,label_uncertain
CMP:FFZPYEOSTOWEFG-CXEJCQMISA-N,external,external_exact_overlap
CMP:FFZPYEOSTOWEFG-CXEJCQMISA-N,external,label_uncertain
CMP:FGBJXOREULPLGL-UHFFFAOYSA-N,external,label_uncertain
CMP:FGEAOSXMQZWHIQ-UHFFFAOYSA-N,external,label_uncertain
CMP:FGFYXJZXGCNELV-UHFFFAOYSA-N,external,label_uncertain
CMP:FGLBSLMDCBOPQK-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FGNPPWFDUWSHQL-PRGYMIKCSA-N,external,label_uncertain
CMP:FHAGACMCMQYSNX-UHFFFAOYSA-N,external,label_uncertain
CMP:FHCBGLKAGXVKHS-UHFFFAOYSA-N,external,label_uncertain
CMP:FHCLGDLYRUPKAM-UHFFFAOYSA-N,external,label_uncertain
CMP:FHDAHNBPYOFJMC-UHFFFAOYSA-N,external,label_uncertain
CMP:FHFYDNQZQSQIAI-UHFFFAOYSA-N,external,label_uncertain
CMP:FHHCHCNEGDSOAT-UHFFFAOYSA-N,external,label_uncertain
CMP:FHIVAFMUCKRCQO-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FHIYZGRMBDWPLU-UHFFFAOYSA-N,external,label_uncertain
CMP:FHKUUILMHIOLID-UHFFFAOYSA-N,external,label_conflict
CMP:FHKUUILMHIOLID-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:FHMMQQXRSYSWCM-UHFFFAOYSA-N,external,label_uncertain
CMP:FIAXCDIQXHJNIX-UHFFFAOYSA-N,external,label_uncertain
CMP:FICMXWSWATXNGC-DFNIBXOVSA-N,external,label_uncertain
CMP:FIHBHSQYSYVZQE-UHFFFAOYSA-N,external,label_uncertain
CMP:FIHHAYPYTDZJBL-UHFFFAOYSA-N,external,label_uncertain
CMP:FIIAPJASQSDOKY-UHFFFAOYSA-N,external,label_uncertain
CMP:FIISKTXZUZBTRC-UHFFFAOYSA-N,external,label_uncertain
CMP:FILGBJILVWQQMH-UHFFFAOYSA-N,external,label_uncertain
CMP:FILKGCRCWDMBKA-UHFFFAOYSA-N,external,label_uncertain
CMP:FIPWRIJSWJWJAI-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FIPWRIJSWJWJAI-UHFFFAOYSA-N,external,label_conflict
CMP:FIPWRIJSWJWJAI-UHFFFAOYSA-N,external,label_conflict_count_margin_le_10
CMP:FIVHJEBACQSOKY-FUHWJXTLSA-N,external,label_uncertain
CMP:FIVPIPIDMRVLAY-RBJBARPLSA-N,external,label_uncertain
CMP:FJBFPHVGVWTDIP-UHFFFAOYSA-N,external,label_uncertain
CMP:FJBQGRKYDQRFQC-UHFFFAOYSA-N,external,label_uncertain
CMP:FJDPATXIBIBRIM-UHFFFAOYSA-N,external,label_uncertain
CMP:FJKROLUGYXJWQN-UHFFFAOYSA-N,external,label_uncertain
CMP:FJLGEFLZQAZZCD-JUFISIKESA-N,external,external_exact_overlap
CMP:FJLGEFLZQAZZCD-JUFISIKESA-N,external,label_conflict
CMP:FJLGEFLZQAZZCD-JUFISIKESA-N,external,label_conflict_count_margin_le_10
CMP:FJLUATLTXUNBOT-UHFFFAOYSA-N,external,label_uncertain
CMP:FJNCPBNCTRDXFB-UHFFFAOYSA-N,development,structure_representation_conflict
CMP:FJNCPBNCTRDXFB-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FJNCPBNCTRDXFB-UHFFFAOYSA-N,external,label_uncertain
CMP:FJNCPBNCTRDXFB-UHFFFAOYSA-N,external,structure_representation_conflict
CMP:FJNUZTRCFWBIGH-UHFFFAOYSA-N,external,label_uncertain
CMP:FJTNLJLPLJDTRM-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FJTNLJLPLJDTRM-UHFFFAOYSA-N,external,label_conflict
CMP:FJTNLJLPLJDTRM-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:FJWOOAVKTROJIP-TYABSZSSSA-N,external,label_uncertain
CMP:FKAWLXNLHHIHLA-LSZAJYPGSA-N,external,label_uncertain
CMP:FKAWVVZFZVOXKJ-UHFFFAOYSA-N,external,label_uncertain
CMP:FKCRHSIFNGMCEP-UHFFFAOYSA-N,external,label_uncertain
CMP:FKHUGQZRBPETJR-RXSRXONKSA-N,external,label_uncertain
CMP:FKJSFKCZZIXQIP-UHFFFAOYSA-N,external,label_uncertain
CMP:FKMVNGWJGSSDCF-UHFFFAOYSA-N,external,label_uncertain
CMP:FKNQCJSGGFJEIZ-UHFFFAOYSA-N,external,label_uncertain
CMP:FKTHQEHUMZTLTL-UHFFFAOYSA-N,external,label_uncertain
CMP:FKTKBFVVAFESPW-UHFFFAOYSA-N,external,label_uncertain
CMP:FKUPPRZPSYCDRS-UHFFFAOYSA-N,external,label_uncertain
CMP:FKZLAQOTFPPENP-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FKZLAQOTFPPENP-UHFFFAOYSA-N,external,label_uncertain
CMP:FKZXVOQEYXOXAD-UUKFLEPGSA-N,external,label_uncertain
CMP:FLAQQSHRLBFIEZ-UHFFFAOYSA-N,development,label_conflict
CMP:FLAQQSHRLBFIEZ-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:FLAQQSHRLBFIEZ-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FLASNYPZGWUPSU-SICDJOISSA-N,external,label_uncertain
CMP:FLDHIRRXGKLJDM-MXFQXMHVSA-N,external,label_uncertain
CMP:FLEWLXKAEGLVCO-FMQUCBEESA-N,external,label_uncertain
CMP:FLFCXZBJUUSBFH-UHFFFAOYSA-N,external,label_uncertain
CMP:FLHJIAFUWHPJRT-UHFFFAOYSA-N,external,label_uncertain
CMP:FLKPEMZONWLCSK-UHFFFAOYSA-N,development,label_uncertain
CMP:FLKPEMZONWLCSK-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FLMPDOQIFWNZJZ-UHFFFAOYSA-N,external,label_uncertain
CMP:FLORQCMDMHHIHN-UHFFFAOYSA-N,external,label_uncertain
CMP:FLPAHYRBIDJSAP-UHFFFAOYSA-N,external,label_uncertain
CMP:FLSXKOXUGJCABQ-UHFFFAOYSA-N,external,label_uncertain
CMP:FLTYACUMGDVPLP-MDZDMXLPSA-N,external,external_exact_overlap
CMP:FLUOSFVUPTUYEX-QHOAOGIMSA-N,external,label_uncertain
CMP:FLVIGYVXZHLUHP-UHFFFAOYSA-N,development,label_conflict
CMP:FLVIGYVXZHLUHP-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:FLVIGYVXZHLUHP-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FLVIGYVXZHLUHP-UHFFFAOYSA-N,external,label_conflict
CMP:FLVIGYVXZHLUHP-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:FMAZQSYXRGRESX-UHFFFAOYSA-N,external,label_uncertain
CMP:FMBIUNYFMCJJEE-UHFFFAOYSA-N,external,label_uncertain
CMP:FMCKLHPPSGUBEM-KRWDZBQOSA-N,external,label_uncertain
CMP:FMGGHNGKHRCJLL-UHFFFAOYSA-N,external,label_uncertain
CMP:FMGSKLZLMKYGDP-USOAJAOKSA-N,external,external_exact_overlap
CMP:FMGUJLASXUBMOP-UHFFFAOYSA-N,development,label_conflict
CMP:FMGUJLASXUBMOP-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:FMGYKKMPNATWHP-UHFFFAOYSA-N,external,label_uncertain
CMP:FMJSMJQBSVNSBF-UHFFFAOYSA-N,external,label_uncertain
CMP:FMKBEVQUKYPUEJ-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FMKMEWWKBLDKST-UHFFFAOYSA-N,external,label_uncertain
CMP:FMMWHPNWAFZXNH-UHFFFAOYSA-N,development,label_conflict
CMP:FMMWHPNWAFZXNH-UHFFFAOYSA-N,development,label_conflict_count_margin_le_10
CMP:FMMWHPNWAFZXNH-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FMSNROHXUCUIKB-VHXPQNKSSA-N,external,label_uncertain
CMP:FMWKSFTVSNUYDI-UHFFFAOYSA-N,external,label_uncertain
CMP:FMWLUWPQPKEARP-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FMWLUWPQPKEARP-UHFFFAOYSA-N,external,label_conflict
CMP:FMWLUWPQPKEARP-UHFFFAOYSA-N,external,label_conflict_count_margin_le_10
CMP:FMXDVBRYDYFVGS-UHFFFAOYSA-N,external,label_uncertain
CMP:FMZPHBKMZRMUAH-UHFFFAOYSA-N,external,label_uncertain
CMP:FNEJQOIAGPBETK-UHFFFAOYSA-N,external,label_uncertain
CMP:FNEPSTUXZLEUCK-UHFFFAOYSA-N,external,label_uncertain
CMP:FNGCZPANGGUOPU-UHFFFAOYSA-N,external,label_uncertain
CMP:FNKQFBWKNIGIOS-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FNLSGYWVCGOYGD-UHFFFAOYSA-N,external,label_uncertain
CMP:FNSYWIPPPFVBAV-UHFFFAOYSA-N,external,label_uncertain
CMP:FNYLWPVRPXGIIP-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FNYLWPVRPXGIIP-UHFFFAOYSA-N,external,label_conflict
CMP:FNYLWPVRPXGIIP-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:FOCAUTSVDIKZOP-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FOCVUCIESVLUNU-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FODTZLFLDFKIQH-MLFZJPEPSA-N,external,external_exact_overlap
CMP:FOGYNLXERPKEGN-MRXNPFEDSA-N,external,label_uncertain
CMP:FOHQHSMQKDVWSW-UHFFFAOYSA-N,external,label_uncertain
CMP:FOIBFBMSLDGNHL-UHFFFAOYSA-N,external,label_uncertain
CMP:FOIVPCKZDPCJJY-JQIJEIRASA-N,external,label_uncertain
CMP:FOQABOMYTOFLPZ-ISLYRVAYSA-N,external,label_uncertain
CMP:FOVOBTLEKSQTFG-UHFFFAOYSA-N,external,label_uncertain
CMP:FOWXIRIJHSFCRC-UHFFFAOYSA-N,external,label_uncertain
CMP:FOXFZRUHNHCZPX-UHFFFAOYSA-N,development,label_uncertain
CMP:FOYHNROGBXVLLX-UHFFFAOYSA-N,external,label_uncertain
CMP:FPAWCBFVQUUUIB-UHFFFAOYSA-N,external,label_uncertain
CMP:FPFKXDKOMIEEPB-UHFFFAOYSA-N,external,label_uncertain
CMP:FPFVZIDENANHLL-UHFFFAOYSA-N,external,label_uncertain
CMP:FPGSEBKFEJEOSA-UMMCILCDSA-N,external,label_uncertain
CMP:FPIGOBKNDYAZTP-SECBINFHSA-N,external,label_uncertain
CMP:FPIGOBKNDYAZTP-UHFFFAOYSA-N,external,label_uncertain
CMP:FPIGOBKNDYAZTP-VIFPVBQESA-N,external,label_uncertain
CMP:FPIPGXGPPPQFEQ-OVSJKPMPSA-N,external,label_uncertain
CMP:FPKWGRVMLLIFSY-UHFFFAOYSA-N,external,label_uncertain
CMP:FPPLREPCQJZDAQ-UHFFFAOYSA-N,external,label_uncertain
CMP:FPWNLURCHDRMHC-UHFFFAOYSA-N,external,label_uncertain
CMP:FPXGNLJKZKCTNE-UHFFFAOYSA-N,external,label_uncertain
CMP:FPYJFEHAWHCUMM-UHFFFAOYSA-N,development,label_uncertain
CMP:FPYJFEHAWHCUMM-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FPYJFEHAWHCUMM-UHFFFAOYSA-N,external,label_uncertain
CMP:FPYUJUBAXZAQNL-UHFFFAOYSA-N,external,label_uncertain
CMP:FQDIANVAWVHZIR-OWOJBTEDSA-N,external,external_exact_overlap
CMP:FQDIANVAWVHZIR-UPHRSURJSA-N,external,external_connectivity_overlap
CMP:FQDIANVAWVHZIR-UPHRSURJSA-N,external,label_uncertain
CMP:FQFFQDFCOHMKLQ-UHFFFAOYSA-N,external,label_uncertain
CMP:FQHYQCXMFZHLAE-PNEATKGUSA-N,external,label_uncertain
CMP:FQKUGOMFVDPBIZ-UHFFFAOYSA-N,development,label_uncertain
CMP:FQSUTLQHSDLLAN-UHFFFAOYSA-N,development,label_conflict
CMP:FQSUTLQHSDLLAN-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:FQSUTLQHSDLLAN-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FQSUTLQHSDLLAN-UHFFFAOYSA-N,external,label_conflict
CMP:FQSUTLQHSDLLAN-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:FQTIYMRSUOADDK-UHFFFAOYSA-N,external,label_uncertain
CMP:FQTLCLSUCSAZDY-SDNWHVSQSA-N,external,label_uncertain
CMP:FQYRLEXKXQRZDH-UHFFFAOYSA-N,external,label_uncertain
CMP:FQYUMYWMJTYZTK-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FQYUMYWMJTYZTK-UHFFFAOYSA-N,external,label_uncertain
CMP:FRASJONUBLZVQX-UHFFFAOYSA-N,external,label_uncertain
CMP:FRCCEHPWNOQAEU-UHFFFAOYSA-N,development,label_conflict
CMP:FRCCEHPWNOQAEU-UHFFFAOYSA-N,development,label_conflict_count_margin_le_10
CMP:FRCCEHPWNOQAEU-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FRCCEHPWNOQAEU-UHFFFAOYSA-N,external,label_conflict
CMP:FRCCEHPWNOQAEU-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:FRCFWPVMFJMNDP-UHFFFAOYSA-N,external,label_uncertain
CMP:FRCHKSNAZZFGCA-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FRCHKSNAZZFGCA-UHFFFAOYSA-N,external,label_conflict
CMP:FRCHKSNAZZFGCA-UHFFFAOYSA-N,external,label_conflict_total_count_le_10
CMP:FREJZSNCUFQJEK-UHFFFAOYSA-N,external,label_uncertain
CMP:FRHNMMRZSKOSOL-UHFFFAOYSA-N,external,label_uncertain
CMP:FRILJNBVZBSAPV-LNVKXUELSA-N,external,label_uncertain
CMP:FRLVKAJKOYFHKQ-UHFFFAOYSA-N,external,label_uncertain
CMP:FRPNYDRHOLAYDZ-UHFFFAOYSA-N,external,label_uncertain
CMP:FRZPYFUNNLIMEC-UHFFFAOYSA-N,external,label_uncertain
CMP:FSAVDKDHPDSCTO-WQLSENKSSA-N,external,label_uncertain
CMP:FSBJHHFPSTUYRE-UHFFFAOYSA-N,external,label_uncertain
CMP:FSCWZHGZWWDELK-UHFFFAOYSA-N,development,label_uncertain
CMP:FSCWZHGZWWDELK-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FSCWZHGZWWDELK-UHFFFAOYSA-N,external,label_uncertain
CMP:FSEUPUDHEBLWJY-UHFFFAOYSA-N,external,label_uncertain
CMP:FSNCEEGOMTYXKY-UHFFFAOYSA-N,external,label_uncertain
CMP:FSSPGSAQUIYDCN-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FSVJFNAIGNNGKK-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FSWDLYNGJBGFJH-UHFFFAOYSA-N,external,label_uncertain
CMP:FSYKKLYZXJSNPZ-UHFFFAOYSA-N,external,label_uncertain
CMP:FSYXMFXBRJFYBS-UHFFFAOYSA-N,external,label_uncertain
CMP:FTDQHWGSUVAMTG-XGXHKTLJSA-N,external,label_uncertain
CMP:FTDSPQWPNXVQHV-UHFFFAOYSA-N,external,label_uncertain
CMP:FTLDJPRFCGDUFH-UHFFFAOYSA-N,external,label_uncertain
CMP:FTMBVQWARWOALX-UHFFFAOYSA-N,external,label_uncertain
CMP:FTNJWQUOZFUQQJ-NDAWSKJSSA-N,external,label_uncertain
CMP:FTOAOBMCPZCFFF-UHFFFAOYSA-N,development,label_conflict
CMP:FTOAOBMCPZCFFF-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:FTOAOBMCPZCFFF-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FTOAOBMCPZCFFF-UHFFFAOYSA-N,external,label_uncertain
CMP:FTOVXSOBNPWTSH-UHFFFAOYSA-N,development,label_uncertain
CMP:FTOVXSOBNPWTSH-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FTQTXCRKNAHWOF-UHFFFAOYSA-N,external,label_uncertain
CMP:FTVWIRXFELQLPI-UHFFFAOYSA-N,external,label_uncertain
CMP:FTVWIRXFELQLPI-ZDUSSCGKSA-N,external,label_uncertain
CMP:FUFUOEIXJJOQFA-UHFFFAOYSA-N,external,label_uncertain
CMP:FUHIDSJWMKXCNY-UHFFFAOYSA-N,external,label_uncertain
CMP:FUJIRZJLIZTZJA-UHFFFAOYSA-N,external,label_uncertain
CMP:FUKHOQPXEPBRFC-UHFFFAOYSA-N,external,label_uncertain
CMP:FUKXIMRHLZJUCG-UHFFFAOYSA-N,development,label_uncertain
CMP:FULZLIGZKMKICU-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FUSGACRLAFQQRL-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FUSJRZWWNNJCQP-DNZSKLOLSA-N,external,label_uncertain
CMP:FUSNPOOETKRESL-ZPHPHTNESA-N,external,label_uncertain
CMP:FUSUHKVFWTUUBE-UHFFFAOYSA-N,external,label_uncertain
CMP:FUTDYIMYZIMPBJ-UHFFFAOYSA-N,external,label_uncertain
CMP:FUWPVBOHQHKBIF-XWTMOSNGSA-N,external,label_uncertain
CMP:FUXUMEVLBNCHHR-NGJCQDCLSA-N,external,label_uncertain
CMP:FUXVKZWTXQUGMW-UHFFFAOYSA-N,external,label_uncertain
CMP:FUZORIOHZSVKAW-WINLOITPSA-N,external,label_uncertain
CMP:FUZZWVXGSFPDMH-UHFFFAOYSA-N,external,label_uncertain
CMP:FVCDMHWSPLRYAB-UHFFFAOYSA-N,external,label_uncertain
CMP:FVCOIAYSJZGECG-UHFFFAOYSA-N,external,label_uncertain
CMP:FVFVNNKYKYZTJU-UHFFFAOYSA-N,external,label_uncertain
CMP:FVGANPIKNNCIKX-UHFFFAOYSA-N,development,label_conflict
CMP:FVGANPIKNNCIKX-UHFFFAOYSA-N,development,label_conflict_total_count_le_10
CMP:FVGANPIKNNCIKX-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FVGANPIKNNCIKX-UHFFFAOYSA-N,external,label_uncertain
CMP:FVHAWXWFPBPFOS-UHFFFAOYSA-N,external,label_uncertain
CMP:FVIFMUSFIUXENC-MVQNEBOGSA-N,external,label_uncertain
CMP:FVIGQABXIBJWLI-UHFFFAOYSA-N,external,label_uncertain
CMP:FVIYCYAHKMJVJK-UHFFFAOYSA-N,external,label_uncertain
CMP:FVLVBPDQNARYJU-UHFFFAOYSA-N,external,label_uncertain
CMP:FVQGLNUVZVTELJ-UHFFFAOYSA-N,external,label_uncertain
CMP:FVSKHRXBFJPNKK-UHFFFAOYSA-N,external,label_uncertain
CMP:FVUVEJYBZHKPTJ-UHFFFAOYSA-N,external,label_uncertain
CMP:FWAJPSIPOULHHH-UHFFFAOYSA-N,development,label_uncertain
CMP:FWBHETKCLVMNFS-UHFFFAOYSA-N,external,label_uncertain
CMP:FWBPZAVSTQBRKT-UHFFFAOYSA-N,external,label_uncertain
CMP:FWBXNMSLCRNZOV-UHFFFAOYSA-N,external,label_uncertain
CMP:FWDBOZPQNFPOLF-UHFFFAOYSA-N,external,label_uncertain
CMP:FWIROFMBWVMWLB-UHFFFAOYSA-N,external,label_uncertain
CMP:FWIVLSMSIPKDRU-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FWJNKQOPFKTOHO-FMQUCBEESA-N,external,label_uncertain
CMP:FWLORMQUOWCQPO-UHFFFAOYSA-N,external,label_uncertain
CMP:FWNRILWHNGFAIN-OYUWDNMLSA-N,external,label_uncertain
CMP:FWUCNXBOHHWZQZ-UHFFFAOYSA-N,external,label_uncertain
CMP:FWXWCFAETRJJCO-URXFXBBRSA-N,external,label_uncertain
CMP:FWYSBEAFFPBAQU-GFCCVEGCSA-N,external,label_uncertain
CMP:FWZQVNQRQNXHDS-UHFFFAOYSA-N,external,label_uncertain
CMP:FXEUKVKGTKDDIQ-UWVGGRQHSA-N,external,label_uncertain
CMP:FXFSGALQLLEBJD-UHFFFAOYSA-N,external,label_uncertain
CMP:FXFYOPQLGGEACP-UHFFFAOYSA-N,external,label_uncertain
CMP:FXHGMKSSBGDXIY-UHFFFAOYSA-N,external,label_uncertain
CMP:FXHOOIRPVKKKFG-UHFFFAOYSA-N,external,external_exact_overlap
CMP:FXIGUYZIZWWKOQ-UHFFFAOYSA-N,external,label_uncertain
CMP:FXLOVSHXALFLKQ-UHFFFAOYSA-N,external,label_uncertain
CMP:FXMKXMJLXRTQSW-UHFFFAOYSA-N,external,label_uncertain
CMP:FXNDIJDIPNCZQJ-UHFFFAOYSA-N,external,label_uncertain
CMP:FXNFULJVOQMBCW-CVPREZAHSA-N,external,label_uncertain
CMP:FXQZICWUGFILLR-DZBDEXCTSA-N,external,label_uncertain
CMP:FXVPOIQQSVLCLD-UHFFFAOYSA-N,external,label_uncertain
CMP:FXYHJVRPZDUNMI-UHFFFAOYSA-N,external,label_uncertain
