comparison_scope,compound_id_a,dataset_role_a,compound_id_b,dataset_role_b,relation_type,similarity,label_a,label_b,label_relation
external,CMP:AAMHBRRZYSORSH-UHFFFAOYSA-N,external,CMP:DSZTYVZOIUIIGA-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:AAMHBRRZYSORSH-UHFFFAOYSA-N,external,CMP:IOHJQSFEAYDZGF-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:AAMHBRRZYSORSH-UHFFFAOYSA-N,external,CMP:MPGABYXKKCLIRW-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:AAMHBRRZYSORSH-UHFFFAOYSA-N,external,CMP:NJWSNNWLBMSXQR-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:AAMHBRRZYSORSH-UHFFFAOYSA-N,external,CMP:QBJWYMFTMJFGOL-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:AFFLGGQVNFXPEV-UHFFFAOYSA-N,external,CMP:DCTOHCCUXLBQMS-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:AFFLGGQVNFXPEV-UHFFFAOYSA-N,external,CMP:HFDVRLIODXPAHB-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:AFFLGGQVNFXPEV-UHFFFAOYSA-N,external,CMP:PJLHTVIBELQURV-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:AFFLGGQVNFXPEV-UHFFFAOYSA-N,external,CMP:VQOXUMQBYILCKR-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:AGOYDEPGAOXOCK-KCBOHYOISA-N,external,CMP:ULGZDMOVFRHVEP-RWJQBGPGSA-N,external,high_similarity,0.90909090909090906,,,not_comparable
external,CMP:AIEOWYUAULEJQF-UHFFFAOYSA-N,external,CMP:PBIXRFKWYPNCAB-UHFFFAOYSA-N,external,high_similarity,0.88,,,not_comparable
external,CMP:AIEOWYUAULEJQF-UHFFFAOYSA-N,external,CMP:UOTNPNNIJVLIGD-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:AIHIHVZYAAMDPM-MRVPVSSYSA-N,external,CMP:AIHIHVZYAAMDPM-QMMMGPOBSA-N,external,same_connectivity,,,,not_comparable
external,CMP:AIHIHVZYAAMDPM-MRVPVSSYSA-N,external,CMP:AIHIHVZYAAMDPM-QMMMGPOBSA-N,external,stereo_variant,,,,not_comparable
external,CMP:AIHIHVZYAAMDPM-MRVPVSSYSA-N,external,CMP:AIHIHVZYAAMDPM-QMMMGPOBSA-N,external,tautomer_related,,,,not_comparable
external,CMP:AJEAHBZZHSLIQP-UHFFFAOYSA-N,external,CMP:GLVSVKSIYXDZHY-UHFFFAOYSA-N,external,high_similarity,0.92592592592592593,,,not_comparable
external,CMP:AKJHMTWEGVYYSE-DRYRGIGMSA-N,external,CMP:AKJHMTWEGVYYSE-FXILSDISSA-N,external,same_connectivity,,,,not_comparable
external,CMP:AKJHMTWEGVYYSE-DRYRGIGMSA-N,external,CMP:AKJHMTWEGVYYSE-FXILSDISSA-N,external,stereo_variant,,,,not_comparable
external,CMP:AKJHMTWEGVYYSE-DRYRGIGMSA-N,external,CMP:AKJHMTWEGVYYSE-FXILSDISSA-N,external,tautomer_related,,,,not_comparable
external,CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,external,CMP:LYRFLYHAGKPMFH-UHFFFAOYSA-N,external,high_similarity,0.94117647058823528,,,not_comparable
external,CMP:AMPCGOAFZFKBGH-UHFFFAOYSA-N,external,CMP:AMPCGOAFZFKBGH-UHFFFAOYSA-O,external,same_connectivity,,,,not_comparable
external,CMP:ANRGSWRBGXZQLY-UHFFFAOYSA-N,external,CMP:YSPJDMQUTGFRFK-UHFFFAOYSA-N,external,high_similarity,0.95238095238095233,,,not_comparable
external,CMP:AOCWQMNSLKIXPQ-UHFFFAOYSA-N,external,CMP:IZUDUIAXEQQNDU-UHFFFAOYSA-N,external,high_similarity,0.96153846153846156,,,not_comparable
external,CMP:AOXRLMQADIVJBW-UHFFFAOYSA-N,external,CMP:VVSJARSODDEAAL-UHFFFAOYSA-N,external,high_similarity,0.85185185185185186,,,not_comparable
external,CMP:APAJFZPFBHMFQR-UHFFFAOYSA-N,external,CMP:GCDBEYOJCZLKMC-UHFFFAOYSA-N,external,high_similarity,0.8571428571428571,,,not_comparable
external,CMP:APPWJWJYVRXTDU-UHFFFAOYSA-N,external,CMP:CENUPXLJXJSOHL-UHFFFAOYSA-N,external,high_similarity,0.91666666666666663,,,not_comparable
external,CMP:APPWJWJYVRXTDU-UHFFFAOYSA-N,external,CMP:KAQYVOARNYKBMW-UHFFFAOYSA-N,external,high_similarity,0.95180722891566261,,,not_comparable
external,CMP:APPWJWJYVRXTDU-UHFFFAOYSA-N,external,CMP:KVAILGYWKFKJQD-UHFFFAOYSA-N,external,high_similarity,0.95180722891566261,,,not_comparable
external,CMP:APPWJWJYVRXTDU-UHFFFAOYSA-N,external,CMP:NARXBSYHADDWFP-UHFFFAOYSA-N,external,high_similarity,0.86206896551724133,,,not_comparable
external,CMP:APPWJWJYVRXTDU-UHFFFAOYSA-N,external,CMP:RFPCGVSSBBBMGS-UHFFFAOYSA-N,external,high_similarity,0.85057471264367812,,,not_comparable
external,CMP:APPWJWJYVRXTDU-UHFFFAOYSA-N,external,CMP:ZCIOBJHSFRJWBX-UHFFFAOYSA-N,external,high_similarity,0.9285714285714286,,,not_comparable
external,CMP:APSCWOVJURKCBJ-UHFFFAOYSA-N,external,CMP:BCKOIBYTKJYKEL-UHFFFAOYSA-N,external,high_similarity,0.93333333333333335,,,not_comparable
external,CMP:ARCJQKUWGAZPFX-KBPBESRZSA-N,external,CMP:ARCJQKUWGAZPFX-OKILXGFUSA-N,external,same_connectivity,,,,not_comparable
external,CMP:ARCJQKUWGAZPFX-KBPBESRZSA-N,external,CMP:ARCJQKUWGAZPFX-OKILXGFUSA-N,external,stereo_variant,,,,not_comparable
external,CMP:ARCJQKUWGAZPFX-KBPBESRZSA-N,external,CMP:ARCJQKUWGAZPFX-OKILXGFUSA-N,external,tautomer_related,,,,not_comparable
external,CMP:ARHCZXQENFEAFA-UHFFFAOYSA-N,external,CMP:IJGWKTGQVIDRLA-UHFFFAOYSA-N,external,high_similarity,0.88,,,not_comparable
external,CMP:ARSRBNBHOADGJU-QRHMKPRTSA-N,external,CMP:ARSRBNBHOADGJU-UHFFFAOYSA-N,external,same_connectivity,,1,1,same
external,CMP:ASHKCODNQLPFEF-UHFFFAOYSA-N,external,CMP:CCBQOLFAKKAMLD-UHFFFAOYSA-N,external,high_similarity,0.96153846153846156,,,not_comparable
external,CMP:ASHKCODNQLPFEF-UHFFFAOYSA-N,external,CMP:GRUOGLPIAPZLHJ-UHFFFAOYSA-N,external,high_similarity,0.85185185185185186,,,not_comparable
external,CMP:ASHKCODNQLPFEF-UHFFFAOYSA-N,external,CMP:VJNWEQGIPZMBMA-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:ASHKCODNQLPFEF-UHFFFAOYSA-N,external,CMP:XTHYKVRNGUYFOS-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:ASHKCODNQLPFEF-UHFFFAOYSA-N,external,CMP:YBYYJVWCELMDBH-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:ASJWHRAKNIRHCF-UHFFFAOYSA-N,external,CMP:DNUYEZVKBRYGGG-UHFFFAOYSA-N,external,high_similarity,0.86153846153846159,,,not_comparable
external,CMP:ASJWHRAKNIRHCF-UHFFFAOYSA-N,external,CMP:UICBPWFXDJWDQQ-UHFFFAOYSA-N,external,high_similarity,0.8571428571428571,,,not_comparable
external,CMP:ASJWHRAKNIRHCF-UHFFFAOYSA-N,external,CMP:VQGQXNRFIZWZGN-UHFFFAOYSA-N,external,high_similarity,0.86153846153846159,,,not_comparable
external,CMP:ASJWHRAKNIRHCF-UHFFFAOYSA-N,external,CMP:WIRQOPJFSYDQOR-UHFFFAOYSA-N,external,high_similarity,0.86153846153846159,,,not_comparable
external,CMP:ASJWHRAKNIRHCF-UHFFFAOYSA-N,external,CMP:XYZWGXBGKRRUQA-UHFFFAOYSA-N,external,high_similarity,0.875,,,not_comparable
external,CMP:ATALFKCHFKJEIN-UHFFFAOYSA-N,external,CMP:HGMCWLNLXMIMEQ-UHFFFAOYSA-N,external,high_similarity,0.85185185185185186,,,not_comparable
external,CMP:ATFARZXNCCWOKJ-UHFFFAOYSA-N,external,CMP:YILRCDLYJGTFTH-UHFFFAOYSA-N,external,high_similarity,0.86274509803921573,1,,not_comparable
external,CMP:AUBLYQAWASNETD-HJNZIYBASA-N,external,CMP:AUBLYQAWASNETD-LVYZTWJOSA-N,external,same_connectivity,,,,not_comparable
external,CMP:AUBLYQAWASNETD-HJNZIYBASA-N,external,CMP:AUBLYQAWASNETD-LVYZTWJOSA-N,external,stereo_variant,,,,not_comparable
external,CMP:AUBLYQAWASNETD-HJNZIYBASA-N,external,CMP:AUBLYQAWASNETD-LVYZTWJOSA-N,external,tautomer_related,,,,not_comparable
external,CMP:AUNZGHUJTRYJJH-UHFFFAOYSA-N,external,CMP:NSSJCBLIILRMRW-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:AVUPZCWYUFGWKE-OWOJBTEDSA-N,external,CMP:AVUPZCWYUFGWKE-UPHRSURJSA-N,external,same_connectivity,,,,not_comparable
external,CMP:AVUPZCWYUFGWKE-OWOJBTEDSA-N,external,CMP:AVUPZCWYUFGWKE-UPHRSURJSA-N,external,stereo_variant,,,,not_comparable
external,CMP:AVUPZCWYUFGWKE-OWOJBTEDSA-N,external,CMP:AVUPZCWYUFGWKE-UPHRSURJSA-N,external,tautomer_related,,,,not_comparable
external,CMP:AWKLAGQCWMZXOZ-BYPYZUCNSA-N,external,CMP:AWKLAGQCWMZXOZ-SCSAIBSYSA-N,external,same_connectivity,,,,not_comparable
external,CMP:AWKLAGQCWMZXOZ-BYPYZUCNSA-N,external,CMP:AWKLAGQCWMZXOZ-SCSAIBSYSA-N,external,stereo_variant,,,,not_comparable
external,CMP:AWKLAGQCWMZXOZ-BYPYZUCNSA-N,external,CMP:AWKLAGQCWMZXOZ-SCSAIBSYSA-N,external,tautomer_related,,,,not_comparable
external,CMP:AWMVMTVKBNGEAK-MRVPVSSYSA-N,external,CMP:AWMVMTVKBNGEAK-QMMMGPOBSA-N,external,same_connectivity,,,,not_comparable
external,CMP:AWMVMTVKBNGEAK-MRVPVSSYSA-N,external,CMP:AWMVMTVKBNGEAK-QMMMGPOBSA-N,external,stereo_variant,,,,not_comparable
external,CMP:AWMVMTVKBNGEAK-MRVPVSSYSA-N,external,CMP:AWMVMTVKBNGEAK-QMMMGPOBSA-N,external,tautomer_related,,,,not_comparable
external,CMP:AWMVMTVKBNGEAK-MRVPVSSYSA-N,external,CMP:AWMVMTVKBNGEAK-UHFFFAOYSA-N,external,same_connectivity,,,,not_comparable
external,CMP:AWMVMTVKBNGEAK-MRVPVSSYSA-N,external,CMP:AWMVMTVKBNGEAK-UHFFFAOYSA-N,external,stereo_variant,,,,not_comparable
external,CMP:AWMVMTVKBNGEAK-MRVPVSSYSA-N,external,CMP:AWMVMTVKBNGEAK-UHFFFAOYSA-N,external,tautomer_related,,,,not_comparable
external,CMP:AWMVMTVKBNGEAK-QMMMGPOBSA-N,external,CMP:AWMVMTVKBNGEAK-UHFFFAOYSA-N,external,same_connectivity,,,,not_comparable
external,CMP:AWMVMTVKBNGEAK-QMMMGPOBSA-N,external,CMP:AWMVMTVKBNGEAK-UHFFFAOYSA-N,external,stereo_variant,,,,not_comparable
external,CMP:AWMVMTVKBNGEAK-QMMMGPOBSA-N,external,CMP:AWMVMTVKBNGEAK-UHFFFAOYSA-N,external,tautomer_related,,,,not_comparable
external,CMP:AXCQIIQRZAOFSR-UHFFFAOYSA-N,external,CMP:FUFUOEIXJJOQFA-UHFFFAOYSA-N,external,high_similarity,0.96969696969696972,,,not_comparable
external,CMP:AYNPIRVEWMUJDE-UHFFFAOYSA-N,external,CMP:LHJGJYXLEPZJPM-UHFFFAOYSA-N,external,high_similarity,0.8571428571428571,,,not_comparable
external,CMP:AYUSDYWETCHGNN-KYXWUPHJSA-N,external,CMP:AYUSDYWETCHGNN-RGOKHQFPSA-N,external,same_connectivity,,,,not_comparable
external,CMP:AYUSDYWETCHGNN-KYXWUPHJSA-N,external,CMP:AYUSDYWETCHGNN-RGOKHQFPSA-N,external,stereo_variant,,,,not_comparable
external,CMP:AYUSDYWETCHGNN-KYXWUPHJSA-N,external,CMP:AYUSDYWETCHGNN-RGOKHQFPSA-N,external,tautomer_related,,,,not_comparable
external,CMP:AZJUJOFIHHNCSV-KCQAQPDRSA-N,external,CMP:AZJUJOFIHHNCSV-RGPPAHDHSA-N,external,same_connectivity,,,,not_comparable
external,CMP:AZJUJOFIHHNCSV-KCQAQPDRSA-N,external,CMP:AZJUJOFIHHNCSV-RGPPAHDHSA-N,external,stereo_variant,,,,not_comparable
external,CMP:AZJUJOFIHHNCSV-KCQAQPDRSA-N,external,CMP:AZJUJOFIHHNCSV-RGPPAHDHSA-N,external,tautomer_related,,,,not_comparable
external,CMP:BBGKDYHZQOSNMU-UHFFFAOYSA-N,external,CMP:IZEJVMKOAQHEAS-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BBGKDYHZQOSNMU-UHFFFAOYSA-N,external,CMP:QMLGNDFKJAFKGZ-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BBSRHOHIYMGKJH-UHFFFAOYSA-N,external,CMP:BBSRHOHIYMGKJH-YFKPBYRVSA-N,external,same_connectivity,,,,not_comparable
external,CMP:BBSRHOHIYMGKJH-UHFFFAOYSA-N,external,CMP:BBSRHOHIYMGKJH-YFKPBYRVSA-N,external,stereo_variant,,,,not_comparable
external,CMP:BBSRHOHIYMGKJH-UHFFFAOYSA-N,external,CMP:BBSRHOHIYMGKJH-YFKPBYRVSA-N,external,tautomer_related,,,,not_comparable
external,CMP:BEDXVQSNPCSGHA-UHFFFAOYSA-N,external,CMP:BZGCNHUWISZVPK-UHFFFAOYSA-N,external,high_similarity,0.88461538461538458,,,not_comparable
external,CMP:BEDXVQSNPCSGHA-UHFFFAOYSA-N,external,CMP:UBAQDYYJIKENDK-UHFFFAOYSA-N,external,high_similarity,0.85185185185185186,,,not_comparable
external,CMP:BFBKOBZOHCVZBE-WYMPLXKRSA-N,external,CMP:FALLTDSCLLIKER-WYMPLXKRSA-N,external,high_similarity,0.84999999999999998,,,not_comparable
external,CMP:BGHCVCJVXZWKCC-UHFFFAOYSA-N,external,CMP:BKIMMITUMNQMOS-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BGHCVCJVXZWKCC-UHFFFAOYSA-N,external,CMP:CBFCDTFDPHXCNY-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BGHCVCJVXZWKCC-UHFFFAOYSA-N,external,CMP:DCAYPVUWAIABOU-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BGHCVCJVXZWKCC-UHFFFAOYSA-N,external,CMP:DIOQZVSQGTUSAI-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BGHCVCJVXZWKCC-UHFFFAOYSA-N,external,CMP:RSJKGSCJYJTIGS-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BGHCVCJVXZWKCC-UHFFFAOYSA-N,external,CMP:RZJRJXONCZWCBN-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BGHCVCJVXZWKCC-UHFFFAOYSA-N,external,CMP:SNRUBQQJIBEYMU-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BGHCVCJVXZWKCC-UHFFFAOYSA-N,external,CMP:VLKZOEOYAKHREP-UHFFFAOYSA-N,external,high_similarity,0.875,,,not_comparable
external,CMP:BGHCVCJVXZWKCC-UHFFFAOYSA-N,external,CMP:ZYURHZPYMFLWSH-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BGUPMWNOAXIUCI-UHFFFAOYSA-N,external,CMP:QSELDYSWXHJKHT-UHFFFAOYSA-N,external,high_similarity,0.92452830188679247,,,not_comparable
external,CMP:BHTUFJXTYNLISA-UHFFFAOYSA-N,external,CMP:YVBAUDVGOFCUSG-UHFFFAOYSA-N,external,high_similarity,0.95833333333333337,,,not_comparable
external,CMP:BHVLXRUVIPEIKP-SJLPKXTDSA-N,external,CMP:LDXAIDDOZJVFQO-UYAOXDASSA-N,external,high_similarity,0.8571428571428571,,,not_comparable
external,CMP:BIWJNBZANLAXMG-UHFFFAOYSA-N,external,CMP:BIWJNBZANLAXMG-YQELWRJZSA-N,external,same_connectivity,,,,not_comparable
external,CMP:BIWJNBZANLAXMG-UHFFFAOYSA-N,external,CMP:BIWJNBZANLAXMG-YQELWRJZSA-N,external,stereo_variant,,,,not_comparable
external,CMP:BIWJNBZANLAXMG-UHFFFAOYSA-N,external,CMP:BIWJNBZANLAXMG-YQELWRJZSA-N,external,tautomer_related,,,,not_comparable
external,CMP:BJHIKXHVCXFQLS-OTWZMJIISA-N,external,CMP:DWJZKGYQNOQQEZ-MCZAYYIJSA-N,external,tautomer_related,,,0,not_comparable
external,CMP:BJQHLKABXJIVAM-UHFFFAOYSA-N,external,CMP:DJDSLBVSSOQSLW-UHFFFAOYSA-N,external,high_similarity,0.88888888888888884,1,,not_comparable
external,CMP:BKIMMITUMNQMOS-UHFFFAOYSA-N,external,CMP:CBFCDTFDPHXCNY-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BKIMMITUMNQMOS-UHFFFAOYSA-N,external,CMP:DCAYPVUWAIABOU-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BKIMMITUMNQMOS-UHFFFAOYSA-N,external,CMP:DIOQZVSQGTUSAI-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BKIMMITUMNQMOS-UHFFFAOYSA-N,external,CMP:RSJKGSCJYJTIGS-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BKIMMITUMNQMOS-UHFFFAOYSA-N,external,CMP:RZJRJXONCZWCBN-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BKIMMITUMNQMOS-UHFFFAOYSA-N,external,CMP:SNRUBQQJIBEYMU-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BKIMMITUMNQMOS-UHFFFAOYSA-N,external,CMP:VLKZOEOYAKHREP-UHFFFAOYSA-N,external,high_similarity,0.875,,,not_comparable
external,CMP:BKIMMITUMNQMOS-UHFFFAOYSA-N,external,CMP:ZYURHZPYMFLWSH-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
external,CMP:BLFSYBGNJXSBJF-UHFFFAOYSA-N,external,CMP:JETLZXHGARHGBN-UHFFFAOYSA-N,external,high_similarity,0.86046511627906974,,,not_comparable
external,CMP:BLFSYBGNJXSBJF-UHFFFAOYSA-N,external,CMP:QNTGEBRZCVJWRZ-UHFFFAOYSA-N,external,high_similarity,0.86046511627906974,,,not_comparable
external,CMP:BLYXNIHKOMELAP-UHFFFAOYSA-N,external,CMP:GUXACCKTQWVTLG-UHFFFAOYSA-N,external,high_similarity,1,1,1,same
external,CMP:BMIPMKQAAJKBKP-UHFFFAOYSA-N,external,CMP:BWAPJIHJXDYDPW-UHFFFAOYSA-N,external,high_similarity,0.8571428571428571,1,,not_comparable
external,CMP:BMKDZUISNHGIBY-UHFFFAOYSA-N,external,CMP:BMKDZUISNHGIBY-ZETCQYMHSA-N,external,same_connectivity,,,,not_comparable
external,CMP:BMKDZUISNHGIBY-UHFFFAOYSA-N,external,CMP:BMKDZUISNHGIBY-ZETCQYMHSA-N,external,stereo_variant,,,,not_comparable
external,CMP:BMKDZUISNHGIBY-UHFFFAOYSA-N,external,CMP:BMKDZUISNHGIBY-ZETCQYMHSA-N,external,tautomer_related,,,,not_comparable
external,CMP:BNQOLFUBBDCYHU-UHFFFAOYSA-N,external,CMP:CZXWGQHRIOYVGI-UHFFFAOYSA-N,external,high_similarity,0.88235294117647056,,,not_comparable
external,CMP:BOBCFIQLKNNHRJ-UHFFFAOYSA-N,external,CMP:YBGPLGCFHRTAJZ-UHFFFAOYSA-N,external,high_similarity,0.875,,,not_comparable
external,CMP:BOFVBIYTBGDQGY-UHFFFAOYSA-N,external,CMP:TYMLOMAKGOJONV-UHFFFAOYSA-N,external,high_similarity,0.8571428571428571,,0,not_comparable
external,CMP:BQNIBQCGAUMMSM-IDRRMPRMSA-N,external,CMP:FZFYFSUIOSWLHW-UNZVFGKVSA-N,external,high_similarity,0.8571428571428571,,,not_comparable
external,CMP:BQWQGEBNCNNFCI-RXMQYKEDSA-N,external,CMP:BQWQGEBNCNNFCI-UHFFFAOYSA-N,external,same_connectivity,,,,not_comparable
external,CMP:BQWQGEBNCNNFCI-RXMQYKEDSA-N,external,CMP:BQWQGEBNCNNFCI-UHFFFAOYSA-N,external,stereo_variant,,,,not_comparable
external,CMP:BQWQGEBNCNNFCI-RXMQYKEDSA-N,external,CMP:BQWQGEBNCNNFCI-UHFFFAOYSA-N,external,tautomer_related,,,,not_comparable
external,CMP:BQWQGEBNCNNFCI-RXMQYKEDSA-N,external,CMP:BQWQGEBNCNNFCI-YFKPBYRVSA-N,external,same_connectivity,,,,not_comparable
external,CMP:BQWQGEBNCNNFCI-RXMQYKEDSA-N,external,CMP:BQWQGEBNCNNFCI-YFKPBYRVSA-N,external,stereo_variant,,,,not_comparable
external,CMP:BQWQGEBNCNNFCI-RXMQYKEDSA-N,external,CMP:BQWQGEBNCNNFCI-YFKPBYRVSA-N,external,tautomer_related,,,,not_comparable
external,CMP:BQWQGEBNCNNFCI-UHFFFAOYSA-N,external,CMP:BQWQGEBNCNNFCI-YFKPBYRVSA-N,external,same_connectivity,,,,not_comparable
external,CMP:BQWQGEBNCNNFCI-UHFFFAOYSA-N,external,CMP:BQWQGEBNCNNFCI-YFKPBYRVSA-N,external,stereo_variant,,,,not_comparable
external,CMP:BQWQGEBNCNNFCI-UHFFFAOYSA-N,external,CMP:BQWQGEBNCNNFCI-YFKPBYRVSA-N,external,tautomer_related,,,,not_comparable
external,CMP:BRLQWZUYTZBJKN-GSVOUGTGSA-N,external,CMP:BRLQWZUYTZBJKN-UHFFFAOYSA-N,external,same_connectivity,,,1,not_comparable
external,CMP:BRLQWZUYTZBJKN-GSVOUGTGSA-N,external,CMP:BRLQWZUYTZBJKN-UHFFFAOYSA-N,external,stereo_variant,,,1,not_comparable
external,CMP:BRLQWZUYTZBJKN-GSVOUGTGSA-N,external,CMP:BRLQWZUYTZBJKN-UHFFFAOYSA-N,external,tautomer_related,,,1,not_comparable
external,CMP:BRLQWZUYTZBJKN-GSVOUGTGSA-N,external,CMP:BRLQWZUYTZBJKN-VKHMYHEASA-N,external,same_connectivity,,,,not_comparable
external,CMP:BRLQWZUYTZBJKN-GSVOUGTGSA-N,external,CMP:BRLQWZUYTZBJKN-VKHMYHEASA-N,external,stereo_variant,,,,not_comparable
external,CMP:BRLQWZUYTZBJKN-GSVOUGTGSA-N,external,CMP:BRLQWZUYTZBJKN-VKHMYHEASA-N,external,tautomer_related,,,,not_comparable
external,CMP:BRLQWZUYTZBJKN-UHFFFAOYSA-N,external,CMP:BRLQWZUYTZBJKN-VKHMYHEASA-N,external,same_connectivity,,1,,not_comparable
external,CMP:BRLQWZUYTZBJKN-UHFFFAOYSA-N,external,CMP:BRLQWZUYTZBJKN-VKHMYHEASA-N,external,stereo_variant,,1,,not_comparable
external,CMP:BRLQWZUYTZBJKN-UHFFFAOYSA-N,external,CMP:BRLQWZUYTZBJKN-VKHMYHEASA-N,external,tautomer_related,,1,,not_comparable
external,CMP:BSAIUMLZVGUGKX-BQYQJAHWSA-N,external,CMP:LVBXEMGDVWVTGY-VOTSOKGWSA-N,external,high_similarity,0.94999999999999996,,,not_comparable
external,CMP:BSYNRYMUTXBXSQ-UHFFFAOYSA-N,external,CMP:DDSFKIFGAPZBSR-UHFFFAOYSA-N,external,high_similarity,0.8571428571428571,,,not_comparable
external,CMP:BTLHECDVDYCCFC-BDJXPSAHSA-N,external,CMP:BTLHECDVDYCCFC-PCVUSLRUSA-N,external,same_connectivity,,,0,not_comparable
external,CMP:BTLHECDVDYCCFC-BDJXPSAHSA-N,external,CMP:BTLHECDVDYCCFC-PCVUSLRUSA-N,external,stereo_variant,,,0,not_comparable
external,CMP:BTLHECDVDYCCFC-BDJXPSAHSA-N,external,CMP:BTLHECDVDYCCFC-PCVUSLRUSA-N,external,tautomer_related,,,0,not_comparable
external,CMP:BTLXPCBPYBNQNR-UHFFFAOYSA-N,external,CMP:JPICKYUTICNNNJ-UHFFFAOYSA-N,external,high_similarity,0.86363636363636365,1,,not_comparable
external,CMP:BVALZCVRLDMXOQ-UHFFFAOYSA-N,external,CMP:FEYJIFXFOHFGCC-UHFFFAOYSA-N,external,high_similarity,0.94444444444444442,,,not_comparable
external,CMP:BVALZCVRLDMXOQ-UHFFFAOYSA-N,external,CMP:UZONFOPDCXAZND-UHFFFAOYSA-N,external,high_similarity,0.94444444444444442,,,not_comparable
external,CMP:BVELQIUUCUVWDT-UHFFFAOYSA-N,external,CMP:QSQNCDPZGFTHHH-UHFFFAOYSA-N,external,high_similarity,0.87878787878787878,,,not_comparable
external,CMP:BXJBQIRUMHGZCB-BQJUDKOJSA-N,external,CMP:BXJBQIRUMHGZCB-IVAOSVALSA-N,external,same_connectivity,,1,1,same
external,CMP:BXJBQIRUMHGZCB-BQJUDKOJSA-N,external,CMP:BXJBQIRUMHGZCB-IVAOSVALSA-N,external,stereo_variant,,1,1,same
external,CMP:BXJBQIRUMHGZCB-BQJUDKOJSA-N,external,CMP:BXJBQIRUMHGZCB-IVAOSVALSA-N,external,tautomer_related,,1,1,same
external,CMP:BXJBQIRUMHGZCB-BQJUDKOJSA-N,external,CMP:BXJBQIRUMHGZCB-JSXRDJHFSA-N,external,same_connectivity,,1,0,opposite
external,CMP:BXJBQIRUMHGZCB-BQJUDKOJSA-N,external,CMP:BXJBQIRUMHGZCB-JSXRDJHFSA-N,external,stereo_variant,,1,0,opposite
external,CMP:BXJBQIRUMHGZCB-BQJUDKOJSA-N,external,CMP:BXJBQIRUMHGZCB-JSXRDJHFSA-N,external,tautomer_related,,1,0,opposite
external,CMP:BXJBQIRUMHGZCB-BQJUDKOJSA-N,external,CMP:BXJBQIRUMHGZCB-MHTWAQMVSA-N,external,same_connectivity,,1,1,same
external,CMP:BXJBQIRUMHGZCB-BQJUDKOJSA-N,external,CMP:BXJBQIRUMHGZCB-MHTWAQMVSA-N,external,stereo_variant,,1,1,same
external,CMP:BXJBQIRUMHGZCB-BQJUDKOJSA-N,external,CMP:BXJBQIRUMHGZCB-MHTWAQMVSA-N,external,tautomer_related,,1,1,same
external,CMP:BXJBQIRUMHGZCB-IVAOSVALSA-N,external,CMP:BXJBQIRUMHGZCB-JSXRDJHFSA-N,external,same_connectivity,,1,0,opposite
external,CMP:BXJBQIRUMHGZCB-IVAOSVALSA-N,external,CMP:BXJBQIRUMHGZCB-JSXRDJHFSA-N,external,stereo_variant,,1,0,opposite
external,CMP:BXJBQIRUMHGZCB-IVAOSVALSA-N,external,CMP:BXJBQIRUMHGZCB-JSXRDJHFSA-N,external,tautomer_related,,1,0,opposite
external,CMP:BXJBQIRUMHGZCB-IVAOSVALSA-N,external,CMP:BXJBQIRUMHGZCB-MHTWAQMVSA-N,external,same_connectivity,,1,1,same
